,model,year,price,transmission,mileage,fuelType,tax,mpg,engineSize
11808, Mondeo,2016,9850,Manual,60668,Diesel,0,78.5,1.5
11809, Focus,2019,15995,Manual,6855,Petrol,145,60.1,1.0
11810, Fiesta,2019,12498,Manual,15997,Petrol,145,58.9,1.0
11811, Fiesta,2018,10699,Manual,12219,Petrol,145,65.7,1.0
11812, B-MAX,2017,6200,Manual,72135,Diesel,0,74.4,1.5
11813, S-MAX,2017,14989,Semi-Auto,35680,Diesel,145,52.3,2.0
11814, Kuga,2013,9798,Manual,39432,Diesel,145,53.3,2.0
11815, Fiesta,2017,7699,Manual,24983,Petrol,0,65.7,1.0
11816, Mondeo,2017,15390,Automatic,18290,Petrol,145,44.8,1.5
11817, Focus,2019,16998,Manual,15608,Petrol,145,60.1,1.0
11818, B-MAX,2018,10550,Manual,4723,Petrol,145,55.4,1.0
11819, Kuga,2016,10499,Manual,53592,Diesel,125,60.1,2.0
11820, Focus,2018,14950,Manual,581,Petrol,145,58.9,1.0
11821, Fiesta,2017,8600,Manual,33000,Petrol,0,65.7,1.0
11822, C-MAX,2017,9980,Manual,70860,Petrol,30,55.4,1.0
11823, Fiesta,2018,9999,Manual,22000,Petrol,150,65.7,1.0
11824, B-MAX,2013,5780,Manual,44201,Diesel,20,68.9,1.5
11825, Focus,2018,18689,Manual,14277,Diesel,145,67.3,2.0
11826, EcoSport,2015,7998,Manual,41527,Petrol,160,44.8,1.5
11827, Kuga,2017,13499,Automatic,5607,Petrol,145,38.2,1.5
11828, Fiesta,2018,9000,Manual,10945,Petrol,145,64.2,1.1
11829, Kuga,2018,19999,Manual,13000,Diesel,145,60.1,2.0
11830, Kuga,2019,18995,Manual,100,Diesel,145,54.3,1.5
11831, Fiesta,2015,7695,Manual,25128,Petrol,125,54.3,1.2
11832, Mondeo,2019,21499,Manual,3252,Diesel,145,65.7,2.0
11833, Kuga,2017,17495,Manual,9969,Diesel,145,54.3,1.5
11834, Focus,2018,12241,Manual,10627,Petrol,145,61.4,1.0
11835, Ka+,2018,8500,Manual,4870,Petrol,145,54.3,1.2
11836, Focus,2019,17249,Manual,7956,Diesel,145,74.3,1.5
11837, Kuga,2019,18620,Manual,11963,Petrol,145,35.3,1.5
11838, Focus,2019,16498,Automatic,12368,Diesel,145,74.3,1.5
11839, Focus,2018,10295,Manual,22711,Petrol,145,61.4,1.0
11840, Fiesta,2019,12995,Manual,12420,Petrol,150,65.7,1.0
11841, Fiesta,2004,2295,Manual,88936,Petrol,200,44.1,1.4
11842, C-MAX,2016,9998,Manual,16984,Diesel,20,68.9,1.5
11843, Kuga,2017,15200,Manual,6216,Diesel,125,60.1,2.0
11844, Fiesta,2016,9190,Automatic,19424,Petrol,0,57.7,1.0
11845, Mondeo,2017,15700,Manual,10520,Petrol,145,48.7,1.5
11846, Fiesta,2018,10990,Manual,28138,Petrol,145,56.5,1.0
11847, Focus,2015,7199,Manual,45596,Petrol,20,61.4,1.0
11848, Kuga,2016,14990,Semi-Auto,45472,Diesel,145,54.3,2.0
11849, Ka+,2018,8450,Manual,17554,Petrol,145,54.3,1.2
11850, Focus,2019,16640,Manual,7864,Petrol,145,60.1,1.0
11851, Fiesta,2015,7498,Manual,21074,Petrol,0,65.7,1.0
11852, B-MAX,2015,7498,Manual,17151,Petrol,145,47.1,1.4
11853, KA,2014,5698,Manual,13294,Petrol,30,57.7,1.2
11854, Fiesta,2019,14800,Manual,656,Petrol,145,56.5,1.0
11855, Focus,2017,9000,Manual,44148,Diesel,0,74.3,1.5
11856, Fiesta,2016,7990,Manual,35261,Petrol,0,65.7,1.0
11857, Fiesta,2018,14175,Manual,9000,Petrol,150,58.9,0.0
11858, Focus,2018,13150,Semi-Auto,14346,Petrol,145,51.4,1.0
11859, Fiesta,2018,12700,Manual,9900,Petrol,145,57.7,1.0
11860, Fiesta,2014,6495,Manual,46000,Petrol,30,54.3,1.2
11861, Fiesta,2018,13495,Manual,14000,Diesel,145,88.3,1.5
11862, Galaxy,2016,17960,Manual,28402,Diesel,125,56.5,2.0
11863, Focus,2019,18250,Manual,4365,Petrol,145,47.9,1.0
11864, EcoSport,2018,13700,Manual,14940,Petrol,145,54.3,1.0
11865, Fiesta,2018,8490,Manual,12000,Petrol,145,64.2,1.1
11866, Grand C-MAX,2017,14489,Manual,7953,Diesel,150,64.2,1.5
11867, C-MAX,2016,9720,Manual,30373,Diesel,20,68.9,1.5
11868, Fiesta,2019,17530,Semi-Auto,15,Petrol,145,48.7,1.0
11869, B-MAX,2017,9500,Manual,13909,Diesel,145,74.3,1.5
11870, Fiesta,2017,10000,Manual,25233,Petrol,20,62.8,1.0
11871, B-MAX,2016,9600,Semi-Auto,8690,Petrol,160,44.1,1.6
11872, Tourneo Custom,2017,20156,Manual,4629,Diesel,145,44.8,2.0
11873, EcoSport,2019,16499,Automatic,3205,Petrol,145,45.6,1.0
11874, Fiesta,2018,11290,Semi-Auto,24365,Petrol,145,54.3,1.0
11875, Fiesta,2019,11498,Manual,17708,Petrol,145,58.9,1.0
11876, EcoSport,2018,13280,Manual,23034,Petrol,145,54.3,1.0
11877, Ka+,2019,11140,Manual,1157,Petrol,145,43.5,1.2
11878, Focus,2018,11997,Manual,7269,Petrol,145,61.4,1.0
11879, Kuga,2019,19998,Automatic,8757,Petrol,145,28.8,1.5
11880, Focus,2017,17475,Manual,24550,Diesel,20,67.3,2.0
11881, Focus,2015,8299,Manual,41000,Petrol,20,60.1,1.0
11882, Fiesta,2017,9400,Manual,16157,Petrol,145,65.7,1.0
11883, Fiesta,2019,16499,Manual,7991,Petrol,150,40.3,1.5
11884, EcoSport,2019,13399,Manual,9168,Diesel,145,67.3,1.5
11885, KA,2008,1795,Manual,63000,Petrol,160,45.6,1.3
11886, Fiesta,2014,6610,Manual,33338,Petrol,30,54.3,1.2
11887, Fiesta,2013,6950,Manual,54000,Petrol,0,65.7,1.0
11888, EcoSport,2018,13995,Automatic,4000,Petrol,145,45.6,1.0
11889, Fiesta,2017,8290,Manual,26030,Diesel,145,78.5,1.5
11890, Mondeo,2015,11000,Automatic,47932,Diesel,125,58.9,2.0
11891, Focus,2019,19320,Automatic,15052,Diesel,150,64.2,2.0
11892, EcoSport,2020,17799,Manual,1820,Petrol,145,52.3,1.0
11893, Fiesta,2016,8491,Manual,16494,Petrol,125,54.3,1.2
11894, Kuga,2017,17498,Semi-Auto,28291,Diesel,150,54.3,2.0
11895, Fiesta,2018,10888,Manual,2280,Petrol,145,58.9,1.0
11896, Fiesta,2018,11900,Manual,12600,Diesel,150,88.3,1.5
11897, Kuga,2017,11800,Manual,29964,Diesel,30,64.2,1.5
11898, Ka+,2018,6870,Manual,32715,Petrol,145,57.7,1.2
11899, Fiesta,2017,10500,Manual,6225,Petrol,0,65.7,1.0
11900, Focus,2018,17750,Manual,15165,Petrol,145,41.5,2.0
11901, Focus,2018,18787,Manual,15464,Petrol,145,41.5,2.0
11902, Focus,2016,11489,Manual,19942,Diesel,0,74.3,1.5
11903, Fiesta,2018,12850,Manual,6127,Petrol,145,62.8,1.0
11904, Focus,2018,15495,Manual,11041,Petrol,150,60.1,1.0
11905, Mondeo,2015,8490,Manual,62000,Diesel,20,67.3,2.0
11906, Kuga,2019,16499,Manual,10870,Diesel,145,38.2,2.0
11907, B-MAX,2016,8498,Manual,24348,Diesel,0,74.4,1.5
11908, Focus,2019,27975,Manual,5000,Petrol,145,34.5,2.3
11909, Fiesta,2015,8990,Semi-Auto,20920,Petrol,150,47.9,1.6
11910, Fiesta,2018,13589,Manual,4446,Petrol,145,62.8,1.0
11911, Fiesta,2017,9000,Manual,17988,Petrol,0,65.7,1.0
11912, Fiesta,2016,9995,Manual,5804,Petrol,0,65.7,1.0
11913, Grand C-MAX,2016,10495,Semi-Auto,24335,Diesel,30,58.9,1.5
11914, C-MAX,2014,8000,Manual,20556,Diesel,30,61.4,1.6
11915, EcoSport,2019,17495,Manual,4798,Diesel,150,58.9,1.5
11916, Focus,2017,16698,Manual,24498,Diesel,145,67.3,2.0
11917, Fiesta,2019,13998,Manual,10616,Petrol,145,58.9,1.0
11918, S-MAX,2016,17000,Manual,17793,Petrol,160,43.5,1.5
11919, Fiesta,2017,10770,Manual,17283,Petrol,145,62.8,1.0
11920, Fiesta,2017,11740,Manual,7700,Petrol,0,65.7,1.0
11921, EcoSport,2018,15500,Manual,15541,Petrol,145,54.3,1.0
11922, C-MAX,2018,11995,Manual,7123,Diesel,150,68.9,1.5
11923, Fiesta,2018,11000,Manual,24813,Petrol,145,56.5,1.0
11924, Fiesta,2018,10500,Manual,18459,Petrol,145,65.7,1.0
11925, Fiesta,2017,9999,Manual,21687,Petrol,145,65.7,1.0
11926, Fiesta,2018,10250,Manual,20761,Petrol,145,65.7,1.0
11927, KA,2016,7495,Manual,27003,Petrol,145,57.7,1.2
11928, Ka+,2018,7600,Manual,22199,Petrol,145,57.7,1.2
11929, C-MAX,2015,9250,Manual,23659,Petrol,30,55.4,1.0
11930, Fiesta,2019,10299,Manual,41959,Diesel,145,58.9,1.5
11931, Fiesta,2016,9510,Manual,20242,Petrol,0,65.7,1.0
11932, EcoSport,2015,9000,Automatic,33161,Petrol,160,44.8,1.5
11933, C-MAX,2017,10498,Manual,19534,Diesel,20,68.9,1.5
11934, Grand C-MAX,2016,9991,Manual,26611,Petrol,30,54.3,1.0
11935, Focus,2019,15299,Manual,8016,Petrol,145,58.9,1.0
11936, Focus,2015,8130,Manual,41232,Diesel,20,67.3,1.6
11937, Ka+,2019,10000,Manual,3914,Petrol,145,47.9,1.2
11938, Fiesta,2016,8998,Manual,8011,Petrol,125,54.3,1.2
11939, Fiesta,2017,10260,Manual,12588,Petrol,145,65.7,1.0
11940, C-MAX,2017,11498,Manual,12982,Petrol,30,55.4,1.0
11941, Fiesta,2019,12790,Manual,14181,Petrol,145,56.5,1.0
11942, Kuga,2019,19498,Manual,7184,Diesel,150,45.6,1.5
11943, Kuga,2019,18990,Manual,14782,Petrol,145,35.3,1.5
11944, Mondeo,2012,6250,Manual,74099,Diesel,150,53.3,2.0
11945, Focus,2019,15298,Automatic,12779,Petrol,145,48.7,1.0
11946, Focus,2015,8299,Manual,60912,Diesel,0,74.3,1.5
11947, Focus,2018,20499,Manual,18482,Petrol,145,41.5,2.0
11948, Focus,2016,15990,Manual,16107,Diesel,20,67.3,2.0
11949, Mondeo,2012,4190,Manual,82773,Diesel,145,53.3,2.0
11950, Focus,2019,16073,Manual,12820,Petrol,145,60.1,1.0
11951, Focus,2017,9600,Manual,50689,Diesel,0,74.3,1.5
11952, S-MAX,2017,15800,Manual,37500,Diesel,150,56.5,2.0
11953, Fiesta,2016,9500,Manual,35270,Petrol,20,62.8,1.0
11954, Focus,2017,11798,Manual,14772,Diesel,150,74.3,1.5
11955, Fiesta,2019,15600,Automatic,4902,Petrol,145,48.7,1.0
11956, Fiesta,2017,7260,Manual,24986,Petrol,125,54.3,1.2
11957, Ka+,2018,7295,Manual,26792,Petrol,145,57.7,1.2
11958, Focus,2018,13699,Manual,5342,Petrol,150,58.9,1.0
11959, Edge,2017,20495,Semi-Auto,34270,Diesel,145,47.9,2.0
11960, Grand C-MAX,2017,10999,Manual,51024,Petrol,30,54.3,1.0
11961, Focus,2016,8450,Manual,45444,Diesel,0,74.3,1.5
11962, C-MAX,2017,9050,Manual,30557,Petrol,160,44.1,1.6
11963, Focus,2018,16625,Manual,12690,Petrol,145,60.1,1.0
11964, Fiesta,2017,9471,Manual,11212,Petrol,145,54.3,1.2
11965, B-MAX,2017,9998,Manual,6997,Petrol,150,47.1,1.4
11966, Tourneo Custom,2019,29495,Manual,7000,Diesel,145,31.7,2.0
11967, C-MAX,2017,11995,Manual,5111,Petrol,30,55.4,1.0
11968, Focus,2016,9432,Manual,38322,Petrol,20,60.1,1.0
11969, Ka+,2018,8591,Manual,13319,Petrol,145,48.7,1.2
11970, C-MAX,2007,1995,Manual,1995,Petrol,240,39.8,1.8
11971, EcoSport,2018,14490,Manual,10426,Petrol,150,54.3,1.0
11972, Fiesta,2019,11798,Manual,13783,Petrol,145,58.9,1.0
11973, Kuga,2016,16000,Automatic,30179,Diesel,145,52.3,2.0
11974, Focus,2018,13790,Automatic,17643,Petrol,145,51.4,1.0
11975, Tourneo Custom,2019,29999,Manual,100,Diesel,145,30.1,2.0
11976, Fiesta,2018,11110,Manual,18447,Petrol,145,65.7,1.0
11977, Grand C-MAX,2017,12931,Manual,17509,Petrol,145,54.3,1.0
11978, Fiesta,2018,9544,Manual,31611,Petrol,150,65.7,1.0
11979, Kuga,2017,17700,Automatic,14606,Petrol,235,38.2,1.5
11980, Fiesta,2019,11498,Manual,5262,Petrol,150,48.7,1.1
11981, C-MAX,2017,11200,Manual,6947,Petrol,30,55.4,1.0
11982, Focus,2015,9999,Manual,29389,Diesel,0,74.3,1.5
11983, Focus,2018,12290,Manual,8067,Petrol,150,60.1,1.0
11984, Kuga,2017,14900,Manual,20857,Diesel,145,54.3,2.0
11985, Focus,2019,17890,Manual,6927,Petrol,145,60.1,1.0
11986, Focus,2016,13000,Manual,37605,Diesel,20,67.3,2.0
11987, B-MAX,2017,10500,Semi-Auto,13988,Petrol,160,44.1,1.6
11988, Kuga,2019,19795,Manual,12963,Diesel,145,39.2,2.0
11989, Focus,2008,2499,Manual,115000,Petrol,235,39.8,2.0
11990, Focus,2015,13800,Manual,37344,Diesel,20,67.3,2.0
11991, Fiesta,2013,7330,Semi-Auto,29158,Petrol,145,47.9,1.6
11992, Fusion,2009,2890,Automatic,44000,Petrol,260,37.7,1.6
11993, Fiesta,2016,9490,Automatic,14000,Petrol,145,47.9,1.6
11994, Fiesta,2017,10100,Manual,19393,Petrol,0,65.7,1.0
11995, Galaxy,2016,16620,Manual,40885,Diesel,125,56.5,2.0
11996, Fiesta,2015,8495,Manual,30007,Petrol,20,62.8,1.0
11997, Fiesta,2010,2690,Manual,109000,Diesel,0,76.3,1.6
11998, Fiesta,2018,13499,Manual,8230,Petrol,145,65.7,1.0
11999, C-MAX,2014,8830,Manual,32123,Petrol,30,55.4,1.0
12000, Fiesta,2018,12498,Manual,17918,Petrol,145,65.7,1.0
12001, Tourneo Custom,2019,25495,Manual,10500,Diesel,145,32.5,2.0
12002, Fiesta,2018,14500,Manual,4906,Petrol,150,49.6,1.0
12003, C-MAX,2011,4795,Manual,62734,Petrol,200,42.8,1.6
12004, Fiesta,2018,10000,Manual,8236,Petrol,145,64.2,1.1
12005, EcoSport,2016,10484,Semi-Auto,19961,Petrol,160,44.8,1.5
12006, Fiesta,2016,6298,Manual,69801,Diesel,0,88.3,1.5
12007, Focus,2015,6495,Manual,53844,Petrol,20,60.1,1.0
12008, Focus,2017,12369,Manual,17028,Petrol,145,57.7,1.0
12009, Kuga,2017,17698,Manual,18075,Diesel,145,54.3,2.0
12010, Ka+,2017,7990,Manual,12194,Petrol,145,57.7,1.2
12011, Focus,2018,15500,Manual,7917,Petrol,145,58.9,1.0
12012, Kuga,2017,17995,Manual,13230,Diesel,145,54.3,2.0
12013, Fiesta,2018,10750,Manual,31000,Diesel,150,88.3,1.5
12014, Focus,2014,7495,Automatic,41000,Petrol,160,44.8,1.6
12015, Fiesta,2016,10700,Manual,36004,Petrol,145,47.9,1.6
12016, Focus,2019,15590,Manual,11110,Petrol,145,60.1,1.0
12017, Fiesta,2017,8700,Manual,21218,Petrol,150,54.3,1.2
12018, Focus,2019,14799,Manual,8560,Petrol,145,60.1,1.0
12019, Focus,2017,16700,Semi-Auto,30120,Diesel,30,61.4,2.0
12020, Fiesta,2019,19000,Manual,7584,Petrol,145,58.9,1.0
12021, Fiesta,2019,15450,Manual,5731,Petrol,145,60.1,1.0
12022, Fiesta,2018,12000,Manual,4200,Petrol,150,65.7,1.0
12023, Fiesta,2017,8594,Manual,14899,Petrol,125,54.3,1.2
12024, Focus,2017,11298,Manual,17530,Diesel,0,74.3,1.5
12025, EcoSport,2018,14690,Manual,10816,Petrol,145,54.3,1.0
12026, Kuga,2019,23570,Manual,4665,Diesel,145,37.7,2.0
12027, Fiesta,2018,11295,Manual,9132,Petrol,145,58.9,1.0
12028, Fiesta,2018,12998,Manual,17096,Petrol,145,58.9,1.0
12029, Fiesta,2017,7460,Manual,12506,Petrol,125,54.3,1.2
12030, C-MAX,2010,4977,Manual,71000,Petrol,200,42.8,1.6
12031, Fiesta,2018,10698,Manual,18950,Petrol,145,65.7,1.0
12032, Focus,2017,14999,Semi-Auto,11882,Diesel,145,64.2,2.0
12033, Focus,2018,11860,Manual,23769,Diesel,145,74.3,1.5
12034, Fiesta,2017,11300,Manual,13931,Petrol,145,65.7,1.0
12035, S-MAX,2017,14000,Manual,38955,Diesel,145,56.5,2.0
12036, Fiesta,2013,6992,Semi-Auto,51086,Petrol,145,47.9,1.6
12037, Kuga,2015,10500,Manual,20701,Petrol,165,45.6,1.5
12038, Fiesta,2013,6600,Manual,41900,Petrol,0,65.7,1.0
12039, Grand C-MAX,2016,9834,Manual,32151,Diesel,30,64.2,1.5
12040, Kuga,2017,15999,Automatic,11560,Petrol,145,38.2,1.5
12041, B-MAX,2014,6495,Manual,52851,Diesel,20,70.6,1.6
12042, C-MAX,2016,10680,Manual,35198,Diesel,20,68.9,1.5
12043, Mondeo,2015,10700,Manual,47610,Diesel,30,56.5,2.0
12044, Focus,2018,12700,Manual,14363,Petrol,145,60.1,1.0
12045, KA,2014,5500,Manual,25766,Petrol,30,57.7,1.2
12046, EcoSport,2018,14700,Manual,10000,Petrol,145,54.3,1.0
12047, Fiesta,2019,16495,Manual,2000,Petrol,145,58.9,1.0
12048, Kuga,2019,21999,Automatic,7550,Petrol,145,29.1,1.5
12049, EcoSport,2016,8800,Manual,27692,Petrol,125,53.3,1.0
12050, Fiesta,2018,12400,Manual,20396,Petrol,145,65.7,1.0
12051, EcoSport,2017,9295,Manual,22414,Petrol,160,44.8,1.5
12052, Kuga,2014,9998,Semi-Auto,43061,Diesel,205,45.6,2.0
12053, C-MAX,2016,9800,Automatic,24076,Diesel,125,58.9,2.0
12054, EcoSport,2020,20000,Manual,558,Petrol,145,53.3,1.0
12055, C-MAX,2018,11799,Manual,8432,Petrol,145,55.4,1.0
12056, Fiesta,2017,9200,Manual,45500,Diesel,150,85.6,1.5
12057, Fiesta,2019,15710,Manual,1546,Petrol,145,58.9,1.0
12058, Focus,2017,10200,Manual,31586,Diesel,145,74.3,1.5
12059, Focus,2019,17500,Manual,1757,Petrol,145,53.3,1.5
12060, Focus,2018,11810,Manual,17330,Petrol,145,51.4,1.5
12061, Focus,2019,17410,Manual,1546,Petrol,145,60.1,1.0
12062, Kuga,2017,19995,Semi-Auto,22667,Diesel,145,54.3,2.0
12063, Fiesta,2018,13000,Manual,31000,Petrol,145,65.7,1.0
12064, Fiesta,2020,16891,Manual,3862,Petrol,150,49.6,1.0
12065, Focus,2018,14195,Manual,16760,Petrol,145,58.9,1.0
12066, Fiesta,2017,8698,Manual,16284,Petrol,145,54.3,1.2
12067, EcoSport,2017,10695,Manual,13156,Diesel,145,64.2,1.5
12068, Focus,2018,18990,Manual,12131,Diesel,145,67.3,2.0
12069, Edge,2018,25999,Automatic,19458,Diesel,145,47.9,2.0
12070, Kuga,2019,18990,Manual,5003,Petrol,145,39.2,1.5
12071, Fiesta,2017,9490,Manual,12000,Petrol,145,64.2,1.1
12072, Fiesta,2018,10770,Manual,17202,Petrol,145,65.7,1.0
12073, Focus,2017,24990,Manual,18000,Petrol,145,36.7,2.3
12074, Galaxy,2017,19840,Semi-Auto,28613,Diesel,145,52.3,2.0
12075, Edge,2017,22000,Semi-Auto,14143,Diesel,150,47.9,2.0
12076, Fiesta,2016,5490,Manual,65000,Diesel,0,78.5,1.5
12077, Ka+,2018,8750,Manual,9724,Petrol,150,57.7,1.2
12078, Kuga,2017,16700,Manual,18293,Diesel,145,60.1,2.0
12079, Kuga,2017,16250,Manual,13193,Diesel,145,60.1,2.0
12080, Fiesta,2015,6959,Manual,26607,Petrol,125,54.3,1.2
12081, Kuga,2017,15500,Manual,9210,Diesel,145,60.1,2.0
12082, Fiesta,2018,10000,Manual,10324,Petrol,145,64.2,1.1
12083, Kuga,2017,18400,Manual,29965,Diesel,145,54.3,2.0
12084, S-MAX,2018,26000,Semi-Auto,4150,Diesel,145,54.3,2.0
12085, Fiesta,2015,9750,Semi-Auto,12000,Petrol,145,47.9,1.6
12086, Fiesta,2018,9000,Manual,11371,Petrol,150,64.2,1.1
12087, KA,2014,5399,Manual,24962,Petrol,30,57.7,1.2
12088, Fiesta,2014,7580,Manual,32356,Petrol,0,65.7,1.0
12089, Fiesta,2012,5650,Manual,64000,Petrol,145,48.7,1.6
12090, Fiesta,2018,12000,Manual,10313,Petrol,145,65.7,1.0
12091, Fiesta,2013,5550,Manual,59817,Petrol,30,54.3,1.2
12092, KA,2014,5295,Manual,29695,Petrol,30,57.7,1.2
12093, Focus,2018,12195,Manual,8734,Petrol,145,61.4,1.0
12094, Focus,2019,16498,Manual,4930,Petrol,145,60.1,1.0
12095, Mustang,2020,38489,Automatic,3500,Petrol,145,30.7,2.3
12096, Focus,2016,11989,Automatic,25913,Petrol,145,46.3,1.5
12097, Focus,2015,8699,Manual,48000,Diesel,0,74.3,1.5
12098, Ka+,2017,7495,Manual,10016,Petrol,145,57.7,1.2
12099, Kuga,2018,15795,Manual,17219,Diesel,150,60.1,2.0
12100, Focus,2013,5998,Manual,41035,Petrol,20,58.9,1.0
12101, Fiesta,2018,9990,Manual,15868,Petrol,145,64.2,1.1
12102, Fiesta,2017,7990,Manual,47165,Petrol,0,65.7,1.0
12103, Mondeo,2019,17999,Manual,17984,Diesel,150,62.8,2.0
12104, Focus,2018,14000,Manual,14858,Petrol,145,57.7,1.0
12105, Focus,2016,8997,Manual,44139,Diesel,0,74.3,1.5
12106, C-MAX,2017,10630,Manual,24498,Diesel,20,68.9,1.5
12107, Fiesta,2018,13999,Manual,13700,Petrol,145,58.9,1.0
12108, Fiesta,2017,10300,Manual,12218,Petrol,145,65.7,1.0
12109, KA,2013,4990,Manual,35000,Petrol,30,57.7,1.2
12110, KA,2013,3500,Manual,44846,Petrol,30,57.7,1.2
12111, Fiesta,2019,15999,Manual,214,Petrol,145,58.9,1.0
12112, Fiesta,2016,8998,Manual,11813,Diesel,0,78.5,1.5
12113, Fiesta,2017,10300,Manual,14991,Petrol,145,65.7,1.0
12114, Focus,2012,6490,Manual,48000,Petrol,30,56.5,1.0
12115, EcoSport,2016,11500,Semi-Auto,13556,Petrol,160,44.8,1.5
12116, Galaxy,2017,19299,Manual,40255,Diesel,125,56.5,2.0
12117, C-MAX,2017,7491,Manual,70629,Petrol,30,55.4,1.0
12118, Focus,2019,24999,Manual,9488,Petrol,145,34.5,2.3
12119, Fiesta,2017,8995,Manual,34242,Petrol,0,65.7,1.0
12120, C-MAX,2018,12698,Manual,2087,Petrol,150,49.6,1.0
12121, Kuga,2018,16500,Manual,15910,Diesel,145,60.1,2.0
12122, Kuga,2017,15500,Manual,13240,Diesel,150,60.1,2.0
12123, Fiesta,2016,9495,Manual,18103,Petrol,20,62.8,1.0
12124, Focus,2017,12599,Manual,10760,Diesel,145,74.3,1.5
12125, Grand C-MAX,2015,10495,Semi-Auto,31221,Diesel,165,48.7,2.0
12126, EcoSport,2017,10000,Manual,17331,Petrol,145,44.8,1.5
12127, Fiesta,2017,8495,Manual,27653,Petrol,145,54.3,1.2
12128, Focus,2016,9698,Manual,20786,Petrol,20,61.4,1.0
12129, Fiesta,2013,4998,Manual,71825,Petrol,0,65.7,1.0
12130, Focus,2017,9890,Semi-Auto,39900,Diesel,145,74.3,1.5
12131, Kuga,2017,20200,Automatic,8973,Petrol,145,38.2,1.5
12132, Focus,2019,18250,Manual,7641,Petrol,145,60.1,1.0
12133, Fiesta,2014,9500,Manual,29063,Petrol,150,47.9,1.6
12134, Fiesta,2017,8190,Manual,23898,Petrol,0,65.7,1.0
12135, Fiesta,2015,9599,Automatic,27438,Petrol,0,57.7,1.0
12136, Focus,2018,13441,Manual,16117,Diesel,150,74.3,1.5
12137, Fiesta,2018,11250,Manual,15581,Petrol,145,56.5,1.0
12138, Fiesta,2018,9950,Manual,10405,Petrol,145,64.2,1.1
12139, Mondeo,2015,6793,Manual,130000,Diesel,30,65.7,2.0
12140, Puma,2020,20991,Manual,891,Petrol,150,50.4,1.0
12141, B-MAX,2017,10199,Manual,30358,Petrol,30,55.4,1.0
12142, EcoSport,2018,14995,Manual,19000,Petrol,145,54.3,1.0
12143, EcoSport,2017,9380,Manual,33929,Diesel,145,64.2,1.5
12144, Fiesta,2018,13991,Manual,13456,Petrol,145,62.8,1.0
12145, Focus,2019,17195,Manual,9510,Petrol,145,60.1,1.0
12146, Mondeo,2013,5699,Manual,76563,Diesel,125,57.7,2.0
12147, Ka+,2018,7600,Manual,11447,Petrol,145,57.7,1.2
12148, Fiesta,2016,9299,Manual,16218,Diesel,0,88.3,1.5
12149, Kuga,2017,12999,Manual,40860,Diesel,125,60.1,2.0
12150, EcoSport,2016,9200,Automatic,45397,Petrol,165,44.8,1.5
12151, Fiesta,2017,9499,Manual,12954,Petrol,145,64.2,1.1
12152, Fiesta,2016,8899,Manual,24828,Petrol,20,62.8,1.0
12153, Kuga,2019,19998,Manual,537,Petrol,150,39.2,1.5
12154, Fiesta,2018,10291,Manual,8324,Petrol,145,64.2,1.1
12155, Mondeo,2013,5990,Manual,40000,Petrol,200,42.2,1.6
12156, Focus,2017,10991,Manual,29865,Diesel,0,74.3,1.5
12157, Fiesta,2017,8800,Manual,20221,Petrol,0,65.7,1.0
12158, Focus,2018,18490,Manual,7461,Petrol,145,51.4,1.5
12159, Fiesta,2016,7841,Manual,30200,Petrol,0,65.7,1.0
12160, Focus,2018,11491,Manual,21289,Petrol,145,60.1,1.0
12161, Focus,2017,11950,Semi-Auto,12739,Petrol,125,51.4,1.0
12162, Puma,2019,18990,Manual,2233,Petrol,145,51.4,1.0
12163, Fiesta,2017,9795,Manual,22704,Petrol,145,64.2,1.1
12164, EcoSport,2018,15999,Semi-Auto,8660,Petrol,145,45.6,1.0
12165, Fiesta,2017,9295,Manual,16129,Petrol,145,65.7,1.0
12166, Fiesta,2015,7691,Manual,34296,Petrol,0,65.7,1.0
12167, Kuga,2016,13488,Manual,17989,Diesel,125,60.1,2.0
12168, Kuga,2019,16199,Manual,18386,Petrol,145,34.4,1.5
12169, Fiesta,2015,7490,Manual,42204,Petrol,0,65.7,1.0
12170, Fiesta,2018,11000,Manual,9309,Petrol,150,65.7,1.0
12171, Focus,2018,12970,Manual,7994,Petrol,145,57.7,1.0
12172, Fiesta,2016,8900,Manual,13928,Petrol,0,65.7,1.0
12173, Focus,2017,11499,Manual,35763,Petrol,125,51.4,1.5
12174, Fiesta,2017,10000,Manual,27284,Petrol,145,65.7,1.0
12175, Kuga,2014,9245,Manual,78800,Diesel,200,47.9,2.0
12176, Kuga,2013,9479,Manual,35537,Diesel,145,53.3,2.0
12177, Fiesta,2016,9950,Manual,25986,Petrol,20,62.8,1.0
12178, Grand C-MAX,2017,12498,Manual,10373,Petrol,145,54.3,1.0
12179, Fiesta,2016,9650,Manual,7112,Petrol,0,65.7,1.0
12180, S-MAX,2017,17400,Manual,13406,Diesel,145,56.5,2.0
12181, Focus,2018,13498,Manual,15012,Petrol,150,57.7,1.0
12182, C-MAX,2017,10995,Semi-Auto,16750,Diesel,125,58.9,2.0
12183, Fiesta,2019,13500,Manual,6740,Petrol,145,58.9,1.0
12184, Focus,2019,15295,Manual,7196,Petrol,145,58.9,1.0
12185, Focus,2018,17989,Manual,19653,Petrol,145,41.5,2.0
12186, Kuga,2017,13968,Manual,23452,Diesel,30,64.2,1.5
12187, Fiesta,2018,12124,Automatic,11000,Petrol,145,54.3,0.0
