,model,year,price,transmission,mileage,fuelType,tax,mpg,engineSize
4487, Yaris,2018,10480,Manual,14054,Petrol,145,56.5,1.5
4488, Aygo,2017,7500,Manual,16492,Petrol,145,68.9,1.0
4489, Aygo,2016,8290,Manual,10837,Petrol,0,69.0,1.0
4490, Land Cruiser,2013,25350,Automatic,33000,Diesel,325,34.9,3.0
4491, Prius,2016,17861,Automatic,14749,Hybrid,0,85.6,1.8
4492, Corolla,2020,26980,Automatic,5000,Hybrid,135,72.4,2.0
4493, Aygo,2019,10395,Manual,3308,Petrol,145,56.5,1.0
4494, Aygo,2019,8595,Manual,14076,Petrol,150,56.5,1.0
4495, Aygo,2017,6200,Manual,16220,Petrol,0,69.0,1.0
4496, Avensis,2017,13764,Automatic,40130,Petrol,145,47.1,1.8
4497, Yaris,2019,13995,Automatic,1806,Petrol,145,47.9,1.5
4498, C-HR,2017,19950,Automatic,31287,Hybrid,0,74.3,1.8
4499, Hilux,2019,22995,Manual,10239,Diesel,265,40.4,2.4
4500, Auris,2017,17675,Automatic,16401,Hybrid,140,78.5,1.8
4501, Aygo,2016,6800,Manual,21672,Petrol,0,69.0,1.0
4502, Aygo,2015,7995,Automatic,32000,Petrol,0,67.0,1.0
4503, Yaris,2017,9441,Manual,25847,Petrol,145,58.9,1.5
4504, Yaris,2013,8695,Automatic,39364,Petrol,30,55.4,1.3
4505, Auris,2014,11000,Automatic,54669,Hybrid,0,76.4,1.8
4506, Aygo,2016,6990,Manual,25374,Petrol,0,69.0,1.0
4507, Yaris,2018,9509,Manual,27830,Petrol,145,58.9,1.5
4508, Yaris,2017,9695,Manual,16058,Petrol,150,58.9,1.5
4509, Aygo,2019,8475,Manual,14152,Petrol,150,56.5,1.0
4510, Aygo,2019,10500,Manual,402,Petrol,145,56.5,1.0
4511, Yaris,2017,11995,Automatic,20050,Hybrid,0,86.0,1.5
4512, Aygo,2018,8490,Manual,25000,Petrol,145,56.5,1.0
4513, C-HR,2017,21495,Automatic,13025,Hybrid,140,74.3,1.8
4514, Yaris,2019,11780,Manual,11990,Petrol,145,47.9,1.5
4515, Yaris,2014,10695,Automatic,28783,Hybrid,0,80.7,1.5
4516, Hilux,2019,26394,Manual,13000,Diesel,260,40.4,2.4
4517, Yaris,2019,12495,Manual,3099,Petrol,145,47.9,1.5
4518, Aygo,2019,10695,Manual,50,Petrol,150,57.7,1.0
4519, Yaris,2017,9690,Manual,26176,Petrol,150,58.9,1.5
4520, C-HR,2017,13998,Manual,32021,Petrol,145,47.9,1.2
4521, Aygo,2016,7130,Manual,23971,Petrol,0,69.0,1.0
4522, Yaris,2017,8499,Manual,29271,Petrol,30,58.0,1.3
4523, Corolla,2019,20990,Manual,8503,Petrol,150,39.2,1.2
4524, Aygo,2019,10490,Manual,4560,Petrol,145,57.7,1.0
4525, Avensis,2016,12498,Manual,32189,Petrol,160,45.6,1.8
4526, Yaris,2016,10491,Automatic,57000,Hybrid,0,86.0,1.5
4527, Aygo,2018,8472,Manual,17766,Petrol,145,56.5,1.0
4528, Yaris,2017,8000,Manual,43000,Petrol,150,58.9,1.5
4529, Aygo,2015,5990,Manual,32674,Petrol,0,69.0,1.0
4530, Prius,2020,27990,Automatic,1500,Hybrid,135,235.0,1.8
4531, Aygo,2017,6000,Manual,22452,Petrol,0,69.0,1.0
4532, Yaris,2019,11995,Manual,12568,Petrol,145,47.9,1.5
4533, C-HR,2018,17990,Automatic,22915,Hybrid,135,74.3,1.8
4534, RAV4,2017,19995,Automatic,39343,Hybrid,20,57.6,2.5
4535, C-HR,2017,17281,Manual,25294,Petrol,145,47.1,1.2
4536, Aygo,2019,9495,Manual,9057,Petrol,145,57.7,1.0
4537, RAV4,2016,17295,Automatic,39510,Hybrid,20,57.6,2.5
4538, Aygo,2019,8998,Manual,1620,Petrol,150,56.5,1.0
4539, Yaris,2011,2395,Manual,115000,Petrol,30,54.3,1.3
4540, Aygo,2019,9700,Manual,4532,Petrol,145,57.7,1.0
4541, Aygo,2019,8795,Manual,3000,Petrol,145,56.5,1.0
4542, Yaris,2018,10695,Manual,11323,Petrol,145,58.9,1.5
4543, Yaris,2017,9599,Manual,19108,Petrol,30,55.0,1.3
4544, Auris,2015,14995,Automatic,20487,Hybrid,0,76.4,1.8
4545, Aygo,2019,8475,Manual,13752,Petrol,145,56.5,1.0
4546, RAV4,2015,13330,Automatic,36426,Petrol,235,39.2,2.0
4547, Yaris,2016,9990,Automatic,29808,Petrol,30,55.0,1.3
4548, Yaris,2019,11990,Manual,9119,Petrol,145,47.9,1.5
4549, Aygo,2018,7995,Manual,18000,Petrol,145,68.9,1.0
4550, Aygo,2018,8950,Manual,4515,Petrol,145,56.5,1.0
4551, Corolla,2019,21995,Automatic,4800,Hybrid,135,85.6,1.8
4552, Yaris,2008,4995,Automatic,40079,Other,145,48.7,1.3
4553, C-HR,2017,19245,Automatic,44973,Hybrid,0,74.3,1.8
4554, Aygo,2016,5990,Manual,24194,Petrol,0,69.0,1.0
4555, C-HR,2017,15495,Manual,29557,Petrol,145,47.9,1.2
4556, RAV4,2017,14498,Manual,41201,Diesel,145,60.1,2.0
4557, Aygo,2018,9995,Automatic,7670,Other,145,67.3,1.0
4558, Yaris,2018,13995,Automatic,9114,Hybrid,135,76.3,1.5
4559, C-HR,2017,15000,Automatic,29266,Petrol,150,47.9,1.2
4560, RAV4,2019,30495,Automatic,7984,Hybrid,140,49.6,2.5
4561, Prius,2017,18000,Automatic,52926,Hybrid,135,94.1,1.8
4562, Yaris,2018,9580,Manual,13552,Petrol,145,65.7,1.0
4563, Yaris,2017,11451,Automatic,13216,Petrol,145,60.1,1.5
4564, Corolla,2019,21995,Automatic,9333,Hybrid,135,78.5,1.8
4565, C-HR,2018,19500,Automatic,27856,Hybrid,135,74.3,1.8
4566, Corolla,2019,22790,Automatic,12501,Hybrid,135,72.4,2.0
4567, Aygo,2017,8500,Automatic,3620,Petrol,145,67.0,1.0
4568, Yaris,2016,7998,Manual,40400,Petrol,30,55.0,1.3
4569, Aygo,2017,6900,Automatic,47814,Petrol,145,67.0,1.0
4570, Yaris,2017,12595,Automatic,15107,Hybrid,140,76.3,1.5
4571, Corolla,2019,19995,Automatic,14198,Hybrid,135,85.6,1.8
4572, Auris,2017,11990,Automatic,42136,Hybrid,0,72.4,1.8
4573, Aygo,2016,8450,Manual,12935,Petrol,0,69.0,1.0
4574, Prius,2017,19750,Automatic,23343,Hybrid,135,94.1,1.8
4575, IQ,2009,3495,Manual,43000,Petrol,0,65.7,1.0
4576, Auris,2017,14500,Automatic,50795,Hybrid,0,70.6,1.8
4577, Yaris,2015,10490,Automatic,29852,Hybrid,0,78.0,1.5
4578, C-HR,2017,21081,Automatic,18126,Hybrid,0,74.3,1.8
4579, Aygo,2017,9000,Manual,16490,Petrol,145,68.9,1.0
4580, Hilux,2016,13695,Manual,69921,Diesel,260,40.4,2.4
4581, Yaris,2018,13790,Automatic,12996,Hybrid,135,76.3,1.5
4582, Auris,2017,16995,Automatic,19933,Hybrid,0,70.6,1.8
4583, Prius,2013,14498,Automatic,68057,Hybrid,0,68.9,1.8
4584, RAV4,2018,19990,Automatic,23165,Petrol,145,43.5,2.0
4585, Verso,2017,14995,Semi-Auto,13913,Petrol,150,42.8,1.8
4586, Auris,2014,9989,Semi-Auto,34400,Petrol,145,47.1,1.6
4587, C-HR,2017,22995,Automatic,12000,Hybrid,135,74.3,1.8
4588, C-HR,2017,13298,Manual,24254,Petrol,150,47.9,1.2
4589, Aygo,2015,4910,Manual,44651,Petrol,0,69.0,1.0
4590, Yaris,2016,10795,Automatic,26599,Petrol,30,55.0,1.3
4591, RAV4,2017,20990,Automatic,29515,Hybrid,20,57.6,2.5
4592, Yaris,2018,12990,Manual,11775,Petrol,145,47.1,1.5
4593, Aygo,2019,8990,Manual,11705,Petrol,150,57.7,1.0
4594, RAV4,2019,32995,Automatic,7017,Hybrid,135,49.6,2.5
4595, Aygo,2018,9991,Semi-Auto,5409,Petrol,150,67.3,1.0
4596, Aygo,2018,11795,Semi-Auto,10234,Petrol,145,56.5,1.0
4597, Yaris,2019,13495,Automatic,10010,Petrol,145,47.9,1.5
4598, Aygo,2019,8295,Manual,11283,Petrol,145,56.5,1.0
4599, Aygo,2014,4390,Manual,46406,Petrol,0,65.7,1.0
4600, Aygo,2017,7495,Manual,27357,Petrol,145,68.9,1.0
4601, Yaris,2019,15495,Automatic,5000,Hybrid,135,76.3,1.5
4602, Yaris,2018,10698,Manual,14320,Petrol,145,58.9,1.5
4603, Aygo,2018,7495,Manual,21899,Petrol,150,68.9,1.0
4604, Prius,2015,21790,Automatic,28254,Other,10,64.2,1.8
4605, RAV4,2019,30000,Automatic,8406,Hybrid,140,49.6,2.5
4606, Aygo,2017,7498,Manual,25413,Petrol,150,68.9,1.0
4607, Yaris,2017,10491,Manual,11231,Petrol,30,55.0,1.3
4608, Aygo,2017,7950,Manual,13085,Petrol,150,68.9,1.0
4609, Yaris,2017,9902,Manual,26308,Petrol,145,58.9,1.5
4610, Yaris,2017,12000,Automatic,17409,Hybrid,0,86.0,1.5
4611, RAV4,2017,23070,Automatic,23605,Hybrid,20,55.4,2.5
4612, Yaris,2013,7499,Semi-Auto,19220,Petrol,125,53.3,1.3
4613, C-HR,2017,18498,Automatic,52625,Hybrid,0,74.3,1.8
4614, Corolla,2019,19998,Manual,4290,Petrol,150,39.2,1.2
4615, Aygo,2016,6190,Manual,15980,Petrol,0,69.0,1.0
4616, Aygo,2019,10991,Manual,2365,Petrol,145,57.7,1.0
4617, Yaris,2017,13490,Automatic,22206,Hybrid,0,78.0,1.5
4618, Aygo,2019,9790,Manual,2967,Petrol,145,57.7,1.0
4619, Aygo,2017,7498,Manual,19875,Petrol,145,68.9,1.0
4620, Yaris,2017,8995,Manual,13659,Petrol,30,58.0,1.3
4621, Land Cruiser,2020,44995,Semi-Auto,200,Diesel,150,30.1,2.8
4622, C-HR,2017,21500,Automatic,5643,Hybrid,135,74.3,1.8
4623, Aygo,2017,7450,Manual,26212,Petrol,150,68.9,1.0
4624, Aygo,2019,11000,Automatic,3012,Other,145,55.4,1.0
4625, Auris,2015,13675,Automatic,35002,Hybrid,0,72.4,1.8
4626, Yaris,2016,11290,Automatic,28110,Hybrid,0,86.0,1.5
4627, Aygo,2017,6995,Manual,21588,Petrol,145,69.0,1.0
4628, Verso,2017,15330,Automatic,10772,Petrol,150,42.8,1.8
4629, Aygo,2017,7698,Manual,16220,Petrol,145,68.9,1.0
4630, C-HR,2017,22500,Automatic,6616,Hybrid,135,74.3,1.8
4631, Verso,2015,12750,Semi-Auto,43222,Petrol,165,43.5,1.8
4632, Aygo,2016,6595,Manual,17059,Petrol,0,69.0,1.0
4633, Yaris,2015,8498,Manual,13003,Petrol,30,58.0,1.3
4634, Avensis,2018,11590,Manual,40875,Diesel,145,67.3,1.6
4635, Yaris,2014,4850,Manual,61170,Petrol,30,58.9,1.0
4636, Yaris,2015,11990,Automatic,32265,Hybrid,0,78.0,1.5
4637, Avensis,2015,8369,Manual,76352,Diesel,30,61.4,2.0
4638, C-HR,2019,22995,Manual,2265,Petrol,145,41.5,1.2
4639, Yaris,2017,10350,Manual,26791,Petrol,145,58.9,1.5
4640, Verso,2016,11700,Manual,10863,Petrol,200,41.5,1.6
4641, Aygo,2019,10000,Manual,1000,Petrol,145,57.7,1.0
4642, Yaris,2018,11895,Automatic,21200,Hybrid,135,76.3,1.5
4643, Hilux,2019,26995,Automatic,4,Diesel,265,2.8,2.4
4644, Yaris,2019,11750,Manual,9867,Petrol,145,47.9,1.5
4645, Yaris,2019,12995,Manual,7000,Petrol,145,47.9,1.5
4646, Corolla,2020,25995,Automatic,100,Hybrid,135,53.3,2.0
4647, Verso,2017,11400,Manual,20891,Petrol,200,41.5,1.6
4648, Aygo,2015,7295,Manual,10687,Petrol,0,69.0,1.0
4649, Yaris,2015,8995,Automatic,69000,Hybrid,0,78.0,1.5
4650, Aygo,2017,9000,Manual,4467,Petrol,150,68.9,1.0
4651, GT86,2019,25999,Manual,100,Petrol,145,33.2,2.0
4652, Yaris,2016,7995,Manual,15122,Petrol,30,58.0,1.3
4653, Auris,2013,11495,Automatic,26966,Hybrid,0,72.4,1.8
4654, GT86,2015,13991,Manual,38126,Petrol,260,36.2,2.0
4655, C-HR,2018,22500,Automatic,15800,Hybrid,140,74.3,1.8
4656, RAV4,2017,15200,Manual,47026,Diesel,125,60.1,2.0
4657, Auris,2018,11995,Manual,20508,Petrol,150,52.3,1.2
4658, Aygo,2015,5990,Manual,19856,Petrol,0,69.0,1.0
4659, Yaris,2017,13070,Automatic,15871,Hybrid,0,86.0,1.5
4660, Aygo,2018,8700,Manual,14000,Petrol,145,56.5,1.0
4661, Aygo,2017,7498,Manual,14257,Petrol,145,68.9,1.0
4662, Yaris,2014,10990,Automatic,34272,Hybrid,0,78.0,1.5
4663, Yaris,2018,9900,Manual,11981,Petrol,145,58.9,1.5
4664, Aygo,2017,6798,Manual,9701,Petrol,150,69.0,1.0
4665, Aygo,2017,5770,Manual,34486,Petrol,0,69.0,1.0
4666, Aygo,2016,6750,Manual,33691,Petrol,0,69.0,1.0
4667, Yaris,2019,12000,Manual,4250,Petrol,145,47.9,1.5
4668, Aygo,2017,8275,Manual,21145,Petrol,0,68.9,1.0
4669, Aygo,2017,6495,Manual,19402,Petrol,145,69.0,1.0
4670, C-HR,2019,22498,Automatic,17288,Hybrid,135,74.3,1.8
4671, Auris,2017,14995,Automatic,29054,Hybrid,0,78.5,1.8
4672, Yaris,2017,8799,Manual,38648,Petrol,30,58.0,1.3
4673, Aygo,2017,7500,Manual,30000,Petrol,0,68.9,1.0
4674, Yaris,2016,6997,Manual,21403,Petrol,30,58.0,1.3
4675, Yaris,2017,9782,Manual,20789,Petrol,30,55.0,1.3
4676, Auris,2014,12999,Automatic,20447,Hybrid,0,76.4,1.8
4677, Auris,2017,10495,Manual,24842,Petrol,145,58.9,1.2
4678, Yaris,2015,7762,Manual,15724,Petrol,30,58.0,1.3
4679, Yaris,2020,14990,Automatic,10,Petrol,150,47.9,1.5
4680, Yaris,2017,8998,Manual,23533,Petrol,30,58.0,1.3
4681, Corolla,2019,23698,Automatic,2535,Hybrid,135,72.4,2.0
4682, Prius,2015,15499,Automatic,32314,Hybrid,0,72.4,1.8
4683, Auris,2017,14995,Automatic,35404,Hybrid,135,78.5,1.8
4684, Yaris,2016,11700,Automatic,29386,Hybrid,0,86.0,1.5
4685, Yaris,2017,10498,Manual,9857,Petrol,30,55.0,1.3
4686, Auris,2016,9695,Manual,19608,Diesel,20,67.3,1.6
4687, Yaris,2018,10995,Manual,13500,Petrol,150,47.1,1.5
4688, Yaris,2016,7998,Manual,37119,Petrol,30,58.0,1.3
4689, Aygo,2018,7711,Manual,14143,Petrol,150,56.5,1.0
4690, Land Cruiser,2020,47885,Automatic,4,Diesel,145,30.1,2.8
4691, Prius,2016,17519,Automatic,41902,Hybrid,0,94.1,1.8
4692, Auris,2017,10498,Manual,15770,Petrol,30,58.9,1.2
4693, Yaris,2019,14995,Manual,59,Petrol,145,47.9,1.5
4694, Yaris,2017,10998,Automatic,17095,Petrol,150,60.1,1.5
4695, Auris,2014,11995,Automatic,45560,Hybrid,0,76.4,1.8
4696, C-HR,2016,15495,Manual,20000,Petrol,145,47.1,1.2
4697, Avensis,2017,15000,Automatic,28000,Petrol,145,47.1,1.8
4698, Aygo,2015,5725,Manual,22673,Petrol,0,69.0,1.0
4699, Yaris,2017,8998,Manual,22210,Petrol,30,58.0,1.3
4700, Yaris,2017,13995,Automatic,7284,Hybrid,0,78.0,1.5
4701, Avensis,2018,12568,Manual,18514,Diesel,150,67.3,1.6
4702, Yaris,2015,6798,Manual,37425,Petrol,30,58.0,1.3
4703, Yaris,2015,7000,Manual,41652,Petrol,30,58.0,1.3
4704, Aygo,2018,6250,Manual,33150,Petrol,145,69.0,1.0
4705, Yaris,2017,9995,Manual,11936,Petrol,145,56.5,1.5
4706, Yaris,2019,13495,Manual,1971,Petrol,150,47.9,1.5
4707, Aygo,2016,6795,Manual,22595,Petrol,0,69.0,1.0
4708, RAV4,2016,15995,Manual,37531,Diesel,125,60.1,2.0
4709, Auris,2015,13000,Automatic,38876,Hybrid,0,70.6,1.8
4710, RAV4,2016,14998,Manual,40054,Diesel,125,60.1,2.0
4711, RAV4,2017,21692,Automatic,23237,Hybrid,135,57.6,2.5
4712, Aygo,2018,8995,Manual,12652,Petrol,145,56.5,1.0
4713, Prius,2017,19689,Automatic,34885,Hybrid,0,85.6,1.8
4714, Auris,2013,9995,Automatic,23000,Hybrid,0,74.3,1.8
4715, Verso,2018,13965,Manual,7074,Diesel,145,62.8,1.6
4716, RAV4,2016,14817,Manual,35286,Diesel,125,60.1,2.0
4717, RAV4,2016,19995,Automatic,40827,Hybrid,20,55.4,2.5
4718, Yaris,2017,11899,Automatic,5100,Petrol,145,60.1,1.5
4719, Yaris,2016,7688,Manual,30690,Petrol,30,58.0,1.3
4720, Aygo,2017,7949,Manual,14601,Petrol,145,68.9,1.0
4721, Yaris,2018,10498,Manual,12985,Petrol,145,58.9,1.5
4722, Verso,2016,12495,Semi-Auto,36318,Petrol,160,43.5,1.8
4723, Aygo,2018,6495,Manual,14267,Petrol,145,69.0,1.0
4724, Aygo,2015,8500,Automatic,16202,Petrol,0,67.0,1.0
4725, C-HR,2018,17740,Automatic,29473,Hybrid,135,74.3,1.8
4726, Auris,2016,8995,Manual,47000,Diesel,0,83.1,1.4
4727, Prius,2014,16495,Automatic,65282,Hybrid,10,64.2,1.8
4728, Yaris,2014,5590,Manual,75452,Diesel,0,74.3,1.4
4729, Yaris,2018,10495,Manual,22268,Petrol,150,58.9,1.5
4730, Aygo,2016,5722,Manual,25078,Petrol,0,69.0,1.0
4731, Yaris,2019,13491,Manual,3256,Petrol,145,47.9,1.5
4732, Yaris,2017,10981,Automatic,15441,Petrol,145,60.1,1.5
4733, Yaris,2017,12675,Automatic,26264,Hybrid,0,78.0,1.5
4734, Auris,2016,9295,Manual,34455,Petrol,125,52.3,1.2
4735, Aygo,2015,6250,Manual,21038,Petrol,0,69.0,1.0
4736, C-HR,2017,18650,Automatic,13805,Hybrid,135,74.3,1.8
4737, Aygo,2013,4450,Manual,21916,Petrol,0,65.7,1.0
4738, Aygo,2017,7700,Manual,37313,Petrol,0,68.9,1.0
4739, Auris,2016,13495,Automatic,35417,Hybrid,0,72.4,1.8
4740, Camry,2020,26490,Automatic,10000,Hybrid,135,52.3,2.5
4741, Aygo,2019,12492,Semi-Auto,7922,Petrol,150,55.4,1.0
4742, Auris,2014,10990,Automatic,53000,Hybrid,0,70.6,1.8
4743, RAV4,2017,17995,Automatic,35509,Petrol,205,43.5,2.0
4744, Corolla,2019,21000,Automatic,11408,Hybrid,135,85.6,1.8
4745, Aygo,2018,8250,Manual,6744,Petrol,145,68.9,1.0
4746, Aygo,2016,7758,Automatic,10610,Petrol,0,67.0,1.0
4747, Aygo,2019,10290,Manual,1118,Petrol,150,57.7,1.0
4748, Aygo,2018,9495,Semi-Auto,15064,Petrol,145,67.3,1.0
4749, Auris,2016,13990,Automatic,25862,Hybrid,0,78.5,1.8
4750, Aygo,2010,3500,Manual,42300,Petrol,20,62.8,1.0
4751, Auris,2016,14150,Automatic,21544,Hybrid,0,78.5,1.8
4752, Aygo,2014,6000,Manual,21498,Petrol,0,69.0,1.0
4753, Yaris,2016,7995,Manual,24690,Petrol,30,58.0,1.3
4754, Auris,2016,9495,Manual,29641,Diesel,0,80.7,1.4
4755, Yaris,2017,9000,Manual,20883,Petrol,145,58.9,1.5
4756, Yaris,2011,3500,Manual,82330,Petrol,30,54.3,1.3
4757, Avensis,2018,12295,Manual,31427,Diesel,145,67.3,1.6
4758, Yaris,2014,11440,Automatic,20576,Hybrid,0,76.3,1.5
4759, Aygo,2017,7190,Manual,23437,Petrol,145,68.9,1.0
4760, Aygo,2017,6980,Manual,6545,Petrol,145,69.0,1.0
4761, Avensis,2018,16495,Automatic,20989,Petrol,145,47.1,1.8
4762, Auris,2015,8295,Manual,41100,Diesel,0,74.3,1.4
4763, Auris,2011,4999,Automatic,150000,Petrol,0,70.6,1.8
4764, Aygo,2014,6298,Manual,19438,Petrol,0,69.0,1.0
4765, Aygo,2017,8250,Manual,15000,Petrol,0,68.9,1.0
4766, Aygo,2017,8995,Manual,17300,Petrol,145,68.9,1.0
4767, Aygo,2018,7500,Manual,13570,Petrol,145,69.0,1.0
4768, Aygo,2017,7995,Manual,17289,Petrol,145,68.9,1.0
4769, C-HR,2017,19815,Automatic,34506,Hybrid,0,74.3,1.8
4770, Aygo,2017,7792,Manual,11618,Petrol,0,68.9,1.0
4771, Yaris,2017,14500,Automatic,20413,Hybrid,135,67.3,1.5
4772, Yaris,2018,14700,Automatic,6775,Hybrid,140,76.3,1.5
4773, Aygo,2016,7500,Semi-Auto,21309,Petrol,0,67.3,1.0
4774, Prius,2017,17498,Automatic,21824,Hybrid,0,94.1,1.8
4775, Yaris,2018,11195,Manual,1000,Petrol,150,58.9,1.5
4776, Aygo,2019,9495,Manual,1360,Petrol,145,56.5,1.0
4777, Yaris,2017,7790,Manual,34795,Petrol,30,58.0,1.3
4778, Corolla,2020,25988,Automatic,10000,Hybrid,135,53.3,2.0
4779, Yaris,2017,11595,Automatic,24242,Hybrid,0,86.0,1.5
4780, Yaris,2003,975,Manual,107000,Petrol,145,50.4,1.0
4781, Aygo,2019,10725,Semi-Auto,4610,Petrol,145,56.5,1.0
4782, Auris,2015,11675,Automatic,36457,Hybrid,0,74.3,1.8
4783, Aygo,2017,6998,Manual,36975,Petrol,145,68.9,1.0
4784, Aygo,2015,8190,Semi-Auto,18015,Petrol,0,67.0,1.0
4785, Auris,2015,9495,Manual,32227,Diesel,20,65.7,1.6
4786, Yaris,2018,9990,Manual,8011,Petrol,150,58.9,1.5
4787, Aygo,2017,7850,Manual,15279,Petrol,145,68.9,1.0
4788, Avensis,2015,7490,Semi-Auto,56093,Diesel,240,44.1,2.2
4789, C-HR,2017,17295,Automatic,42520,Hybrid,0,74.3,1.8
4790, Verso,2017,13998,Semi-Auto,13655,Petrol,205,42.8,1.8
4791, Yaris,2019,12995,Manual,3816,Petrol,145,47.9,1.5
4792, Yaris,2015,7000,Manual,7144,Petrol,0,66.0,1.0
4793, Yaris,2016,6995,Manual,50096,Petrol,0,66.0,1.0
4794, Aygo,2018,8788,Manual,12453,Petrol,145,68.9,1.0
4795, Aygo,2017,9494,Automatic,22611,Other,0,67.3,1.0
4796, Yaris,2015,12995,Automatic,30856,Hybrid,0,78.0,1.5
4797, Yaris,2018,10993,Manual,7619,Petrol,145,58.9,1.5
4798, Verso,2015,10999,Manual,17684,Diesel,30,62.8,1.6
4799, Aygo,2017,8903,Semi-Auto,21034,Petrol,145,67.3,1.0
4800, Yaris,2017,14500,Automatic,25575,Hybrid,0,78.0,1.5
4801, Avensis,2016,9295,Manual,56501,Diesel,20,67.3,1.6
4802, Auris,2014,7600,Manual,42381,Petrol,125,51.4,1.3
4803, RAV4,2017,14795,Manual,47362,Diesel,125,60.1,2.0
4804, Yaris,2006,2795,Manual,86000,Petrol,155,47.1,1.3
4805, Aygo,2016,6480,Manual,19252,Petrol,0,69.0,1.0
4806, Aygo,2016,6270,Manual,31060,Petrol,0,69.0,1.0
4807, Yaris,2018,10000,Manual,32996,Petrol,145,47.1,1.5
4808, Yaris,2018,10750,Manual,14000,Petrol,145,58.9,1.5
4809, Yaris,2019,12621,Manual,9922,Petrol,150,47.9,1.5
4810, Aygo,2017,5900,Manual,40000,Petrol,145,69.0,1.0
4811, Aygo,2018,7691,Manual,17290,Petrol,145,68.9,1.0
4812, Corolla,2019,23395,Automatic,10513,Hybrid,140,85.6,1.8
4813, Aygo,2018,7990,Manual,6118,Petrol,145,56.5,1.0
4814, Yaris,2017,12490,Automatic,12374,Hybrid,0,86.0,1.5
4815, Aygo,2019,12995,Semi-Auto,3868,Petrol,150,56.5,1.0
4816, Yaris,2018,8998,Manual,17120,Petrol,145,58.9,1.5
4817, Aygo,2017,10299,Semi-Auto,8110,Petrol,145,67.3,1.0
4818, Aygo,2018,8890,Manual,6275,Petrol,145,56.5,1.0
4819, Aygo,2017,6995,Manual,10172,Petrol,145,69.0,1.0
4820, Yaris,2019,11495,Manual,10540,Petrol,145,47.9,1.5
4821, Yaris,2017,11998,Automatic,23663,Hybrid,0,86.0,1.5
4822, Aygo,2015,5750,Manual,26968,Petrol,0,69.0,1.0
4823, Aygo,2019,9391,Manual,68,Petrol,145,56.5,1.0
4824, Aygo,2014,6795,Manual,30407,Petrol,0,69.0,1.0
4825, Auris,2016,13990,Automatic,30787,Hybrid,0,72.4,1.8
4826, Aygo,2017,8750,Automatic,11057,Other,145,67.0,1.0
4827, Yaris,2017,10499,Manual,6610,Petrol,145,56.5,1.5
4828, PROACE VERSO,2019,27998,Automatic,50,Diesel,145,38.7,2.0
4829, C-HR,2017,19950,Automatic,25984,Hybrid,140,74.3,1.8
4830, Aygo,2008,2495,Manual,99000,Petrol,20,61.4,1.0
4831, Aygo,2019,8500,Manual,6474,Petrol,145,56.5,1.0
4832, Aygo,2016,7228,Manual,12924,Petrol,0,69.0,1.0
4833, RAV4,2017,14950,Manual,42543,Diesel,125,60.1,2.0
4834, Aygo,2015,5998,Manual,48653,Petrol,0,69.0,1.0
4835, Aygo,2017,7750,Manual,22686,Petrol,145,68.9,1.0
4836, Aygo,2017,8000,Manual,15378,Petrol,0,68.9,1.0
4837, Auris,2017,9698,Manual,48278,Diesel,20,67.3,1.6
4838, Corolla,2019,24795,Automatic,6770,Hybrid,135,72.4,2.0
4839, Yaris,2019,11995,Manual,8050,Petrol,145,47.9,1.5
4840, Verso,2017,12660,Manual,12114,Petrol,145,41.5,1.6
4841, PROACE VERSO,2020,37950,Automatic,1000,Diesel,145,38.7,2.0
4842, Yaris,2019,12985,Automatic,7106,Hybrid,135,76.3,1.5
4843, Aygo,2017,7450,Manual,15000,Petrol,145,68.9,1.0
4844, Verso,2017,13995,Automatic,26000,Petrol,145,43.5,1.8
4845, Auris,2017,11990,Manual,4653,Petrol,145,58.9,1.2
4846, Auris,2013,7475,Manual,43156,Petrol,145,46.3,1.6
4847, Auris,2015,11498,Automatic,43105,Hybrid,0,72.4,1.8
4848, Yaris,2017,12222,Automatic,28290,Hybrid,0,86.0,1.5
4849, Yaris,2016,10975,Automatic,44552,Hybrid,0,78.0,1.5
4850, Aygo,2017,7995,Manual,22458,Petrol,145,68.9,1.0
4851, Yaris,2018,11800,Manual,5541,Petrol,145,47.1,1.5
4852, Yaris,2017,11495,Manual,12860,Petrol,145,56.5,1.5
4853, Aygo,2017,6795,Manual,14497,Petrol,0,69.0,1.0
4854, Yaris,2017,10998,Manual,7350,Petrol,150,56.5,1.5
4855, Yaris,2017,9290,Manual,26000,Petrol,145,58.9,1.5
4856, Aygo,2015,6399,Manual,19714,Petrol,0,69.0,1.0
4857, C-HR,2017,18490,Automatic,26347,Petrol,145,44.8,1.2
4858, Aygo,2014,6500,Manual,50000,Petrol,0,69.0,1.0
4859, Auris,2015,13450,Automatic,46817,Hybrid,0,76.4,1.8
4860, Aygo,2015,5580,Manual,27653,Petrol,0,69.0,1.0
4861, Auris,2014,12990,Automatic,34922,Hybrid,0,70.6,1.8
4862, Aygo,2016,8000,Manual,15951,Petrol,0,69.0,1.0
4863, C-HR,2019,24500,Automatic,3067,Hybrid,135,74.3,1.8
4864, Aygo,2018,8119,Manual,11466,Petrol,145,68.9,1.0
4865, Yaris,2018,13252,Automatic,16921,Hybrid,135,76.3,1.5
4866, Corolla,2020,26700,Automatic,3675,Hybrid,135,53.3,2.0
4867, Aygo,2018,8495,Automatic,13629,Petrol,150,67.0,1.0
