,model,year,price,transmission,mileage,fuelType,tax,mpg,engineSize
3772, Fabia,2017,7495,Manual,50800,Petrol,20,58.8,1.2
3773, Fabia,2012,4850,Manual,38901,Petrol,125,49.6,1.2
3774, Superb,2016,11290,Semi-Auto,78860,Diesel,125,61.4,2.0
3775, Citigo,2016,6550,Manual,8050,Petrol,20,64.2,1.0
3776, Superb,2019,26190,Semi-Auto,2595,Petrol,145,38.2,2.0
3777, Octavia,2019,14000,Semi-Auto,13029,Diesel,150,72.4,1.6
3778, Fabia,2019,11490,Manual,7,Petrol,145,51.4,1.0
3779, Fabia,2016,5860,Manual,30740,Petrol,20,60.1,1.0
3780, Yeti,2016,12370,Semi-Auto,30367,Petrol,125,51.4,1.2
3781, Karoq,2020,30490,Automatic,6560,Diesel,145,41.5,2.0
3782, Karoq,2019,18298,Automatic,3409,Petrol,145,40.9,1.0
3783, Fabia,2019,13299,Manual,3000,Petrol,145,52.3,1.0
3784, Karoq,2019,22995,Manual,12306,Diesel,150,42.8,2.0
3785, Karoq,2019,18495,Manual,2085,Petrol,145,52.3,1.5
3786, Karoq,2018,20000,Manual,6600,Petrol,150,52.3,1.5
3787, Fabia,2015,6990,Manual,29426,Petrol,20,60.1,1.2
3788, Octavia,2019,13798,Manual,35965,Diesel,145,67.3,1.6
3789, Octavia,2017,13698,Manual,8814,Petrol,145,54.3,1.4
3790, Rapid,2015,8290,Manual,37500,Diesel,30,64.2,1.6
3791, Superb,2019,26990,Semi-Auto,9901,Diesel,150,42.8,2.0
3792, Karoq,2018,20290,Manual,15029,Petrol,145,51.4,1.5
3793, Octavia,2017,12490,Manual,9991,Petrol,30,55.4,1.4
3794, Yeti,2017,10800,Manual,26588,Petrol,145,51.4,1.2
3795, Fabia,2018,10898,Manual,8787,Petrol,150,64.2,1.0
3796, Octavia,2018,16795,Manual,18705,Diesel,145,62.8,2.0
3797, Octavia,2017,15999,Automatic,38816,Diesel,150,57.7,2.0
3798, Citigo,2017,6000,Manual,19607,Petrol,20,64.2,1.0
3799, Fabia,2019,12490,Manual,7636,Petrol,145,61.4,1.0
3800, Superb,2019,22995,Semi-Auto,6840,Diesel,150,48.7,2.0
3801, Octavia,2016,10999,Automatic,23771,Petrol,30,58.9,1.4
3802, Scala,2019,15995,Manual,8875,Diesel,145,57.7,1.6
3803, Superb,2019,20998,Semi-Auto,3562,Diesel,150,47.9,1.6
3804, Yeti Outdoor,2016,11350,Semi-Auto,28733,Petrol,125,51.4,1.2
3805, Octavia,2017,12490,Manual,43700,Diesel,150,68.9,1.6
3806, Fabia,2015,7500,Manual,20000,Petrol,20,60.1,1.2
3807, Karoq,2019,20500,Automatic,7288,Petrol,145,40.4,1.0
3808, Superb,2017,13995,Manual,7562,Petrol,30,57.7,1.4
3809, Octavia,2019,15995,Manual,2620,Petrol,145,58.9,1.0
3810, Fabia,2016,8485,Manual,35089,Petrol,20,60.1,1.2
3811, Fabia,2019,12995,Manual,3999,Petrol,145,57.7,1.0
3812, Rapid,2016,8995,Manual,37412,Diesel,0,67.3,1.6
3813, Superb,2016,17995,Semi-Auto,14805,Diesel,30,61.4,2.0
3814, Fabia,2017,6495,Manual,16000,Petrol,20,60.1,1.0
3815, Octavia,2017,12795,Manual,17252,Petrol,145,54.3,1.4
3816, Yeti Outdoor,2017,15495,Semi-Auto,18897,Petrol,125,51.4,1.2
3817, Fabia,2016,6900,Manual,44941,Petrol,20,58.8,1.0
3818, Karoq,2019,22995,Automatic,3000,Petrol,145,40.9,1.5
3819, Fabia,2017,12980,Semi-Auto,8821,Petrol,145,61.4,1.0
3820, Rapid,2017,9295,Manual,22149,Petrol,145,61.4,1.0
3821, Karoq,2018,22560,Automatic,16764,Petrol,145,51.4,1.5
3822, Citigo,2012,3595,Manual,71500,Petrol,0,68.9,1.0
3823, Yeti Outdoor,2017,13995,Semi-Auto,41738,Petrol,125,51.4,1.2
3824, Fabia,2016,7790,Manual,22150,Petrol,20,60.1,1.2
3825, Kodiaq,2018,26995,Automatic,5684,Petrol,145,39.8,1.4
3826, Fabia,2006,995,Manual,107765,Petrol,165,47.1,1.2
3827, Kodiaq,2019,34995,Automatic,7303,Diesel,145,35.3,2.0
3828, Octavia,2018,12395,Manual,41482,Diesel,145,68.9,1.6
3829, Octavia,2018,20000,Semi-Auto,15446,Petrol,150,44.1,2.0
3830, Kodiaq,2017,15998,Manual,72042,Diesel,150,51.4,2.0
3831, Fabia,2017,8799,Manual,13645,Petrol,145,64.2,1.0
3832, Octavia,2017,10380,Manual,31506,Diesel,0,72.4,1.6
3833, Superb,2018,21999,Semi-Auto,16788,Diesel,145,60.1,2.0
3834, Yeti Outdoor,2016,14995,Semi-Auto,13841,Petrol,125,51.4,1.2
3835, Superb,2019,19000,Automatic,7179,Petrol,145,36.7,1.5
3836, Rapid,2015,5950,Manual,53549,Diesel,30,64.2,1.6
3837, Yeti,2014,8495,Semi-Auto,57737,Petrol,165,44.8,1.2
3838, Superb,2019,18900,Semi-Auto,14502,Petrol,145,36.7,1.5
3839, Kodiaq,2017,22990,Automatic,30551,Petrol,145,39.8,1.4
3840, Scala,2019,16890,Manual,3653,Petrol,150,50.4,1.0
3841, Octavia,2019,13995,Manual,14321,Diesel,145,68.9,1.6
3842, Karoq,2018,16950,Automatic,9327,Petrol,145,54.3,1.0
3843, Fabia,2018,9298,Manual,10929,Petrol,145,57.7,1.0
3844, Fabia,2018,9500,Manual,9719,Petrol,145,57.7,1.0
3845, Fabia,2019,13490,Manual,7113,Petrol,150,52.3,1.0
3846, Fabia,2019,11750,Manual,5123,Petrol,145,64.2,1.0
3847, Octavia,2015,9500,Manual,14024,Petrol,30,53.3,1.4
3848, Octavia,2017,17500,Automatic,23591,Diesel,145,55.4,2.0
3849, Octavia,2017,12998,Semi-Auto,26346,Petrol,145,57.7,1.4
3850, Octavia,2019,14995,Manual,1786,Diesel,150,56.5,2.0
3851, Yeti Outdoor,2015,11698,Semi-Auto,50863,Diesel,160,51.4,2.0
3852, Octavia,2017,10995,Manual,20598,Petrol,150,58.9,1.0
3853, Fabia,2017,8995,Manual,30000,Petrol,150,60.1,1.2
3854, Fabia,2019,13850,Manual,5501,Petrol,150,60.1,1.0
3855, Yeti,2015,9250,Manual,63813,Petrol,125,51.4,1.2
3856, Octavia,2016,11490,Manual,33884,Diesel,20,70.6,2.0
3857, Octavia,2019,12585,Manual,10812,Petrol,150,60.1,1.0
3858, Octavia,2018,17495,Manual,14440,Diesel,145,62.8,2.0
3859, Karoq,2019,23980,Manual,100,Diesel,145,42.8,2.0
3860, Yeti Outdoor,2015,10690,Semi-Auto,63254,Diesel,165,51.4,2.0
3861, Octavia,2019,13298,Semi-Auto,17570,Diesel,145,72.4,1.6
3862, Rapid,2016,7991,Manual,33395,Diesel,0,67.3,1.6
3863, Karoq,2018,16990,Manual,21098,Petrol,145,52.3,1.5
3864, Citigo,2018,8295,Manual,13113,Petrol,145,64.2,1.0
3865, Fabia,2016,7895,Manual,27003,Petrol,20,60.1,1.2
3866, Octavia,2017,17149,Semi-Auto,16777,Diesel,145,57.7,2.0
3867, Superb,2019,25995,Semi-Auto,6483,Petrol,150,38.2,2.0
3868, Fabia,2019,15600,Manual,5024,Petrol,145,51.4,1.0
3869, Fabia,2016,6995,Manual,41480,Diesel,0,78.5,1.4
3870, Rapid,2014,5990,Manual,59682,Diesel,20,72.4,1.6
3871, Superb,2017,12490,Semi-Auto,41755,Diesel,0,70.6,1.6
3872, Fabia,2017,12000,Automatic,14030,Petrol,145,61.4,1.0
3873, Superb,2018,17395,Semi-Auto,12320,Petrol,145,53.3,1.4
3874, Superb,2016,12999,Semi-Auto,43212,Diesel,30,61.4,2.0
3875, Fabia,2017,8500,Manual,9888,Petrol,150,58.8,1.0
3876, Citigo,2017,6050,Manual,18900,Petrol,145,68.9,1.0
3877, Yeti Outdoor,2017,12789,Manual,21803,Diesel,30,62.8,2.0
3878, Octavia,2019,16150,Automatic,6372,Petrol,145,55.4,1.5
3879, Octavia,2017,18290,Semi-Auto,20698,Diesel,145,55.4,2.0
3880, Octavia,2019,19995,Semi-Auto,3000,Petrol,145,44.8,1.5
3881, Yeti Outdoor,2017,12740,Semi-Auto,20497,Petrol,125,51.4,1.2
3882, Fabia,2017,10856,Semi-Auto,11765,Petrol,145,61.4,1.0
3883, Fabia,2019,9495,Manual,13120,Petrol,145,57.7,1.0
3884, Citigo,2018,7690,Manual,17389,Petrol,145,64.2,1.0
3885, Octavia,2018,14000,Automatic,5770,Petrol,150,57.7,1.0
3886, Superb,2016,15990,Semi-Auto,11066,Petrol,30,55.4,1.4
3887, Citigo,2018,8295,Manual,7033,Petrol,145,67.3,1.0
3888, Superb,2017,17695,Manual,23324,Diesel,145,64.2,2.0
3889, Fabia,2018,12395,Automatic,17541,Petrol,145,61.4,1.0
3890, Karoq,2018,20190,Manual,25197,Petrol,150,51.4,1.5
3891, Citigo,2017,7295,Manual,6889,Petrol,150,64.2,1.0
3892, Yeti Outdoor,2016,12995,Manual,16000,Petrol,125,51.4,1.2
3893, Fabia,2017,8990,Manual,20075,Petrol,20,60.1,1.2
3894, Fabia,2017,8490,Manual,34725,Petrol,145,64.2,1.0
3895, Superb,2013,9299,Automatic,47328,Diesel,160,50.4,2.0
3896, Fabia,2019,12950,Manual,2141,Petrol,145,51.4,1.0
3897, Octavia,2019,13498,Semi-Auto,14113,Petrol,145,61.4,1.0
3898, Kodiaq,2019,30000,Automatic,4533,Diesel,145,39.2,2.0
3899, Yeti Outdoor,2017,11940,Semi-Auto,36482,Petrol,125,51.4,1.2
3900, Fabia,2017,8495,Manual,17307,Petrol,20,60.1,1.2
3901, Kodiaq,2017,20490,Automatic,22710,Petrol,145,44.8,1.4
3902, Rapid,2017,10495,Manual,15858,Petrol,150,61.4,1.0
3903, Fabia,2018,10895,Semi-Auto,11103,Petrol,145,61.4,1.0
3904, Superb,2019,16498,Semi-Auto,8948,Diesel,145,51.4,1.6
3905, Citigo,2016,6650,Manual,24602,Petrol,0,67.3,1.0
3906, Octavia,2019,14898,Semi-Auto,13845,Diesel,145,70.6,1.6
3907, Octavia,2019,13398,Manual,15938,Petrol,145,60.1,1.0
3908, Kodiaq,2019,27039,Automatic,5810,Diesel,145,37.2,2.0
3909, Octavia,2019,13000,Manual,13135,Petrol,145,60.1,1.0
3910, Karoq,2018,18000,Manual,8473,Diesel,145,62.8,1.6
3911, Citigo,2017,7298,Manual,12823,Petrol,145,64.2,1.0
3912, Superb,2019,24500,Semi-Auto,6216,Petrol,145,38.2,2.0
3913, Superb,2019,17500,Automatic,16207,Diesel,145,62.8,2.0
3914, Octavia,2016,10000,Semi-Auto,63402,Diesel,30,64.2,2.0
3915, Fabia,2019,12700,Manual,11984,Petrol,145,61.4,1.0
3916, Octavia,2017,12985,Semi-Auto,13351,Petrol,145,58.9,1.0
3917, Citigo,2017,5995,Manual,25343,Petrol,150,64.2,1.0
3918, Octavia,2019,18498,Semi-Auto,50,Diesel,145,67.3,2.0
3919, Octavia,2019,13490,Manual,13115,Diesel,145,68.9,1.6
3920, Karoq,2018,20000,Automatic,15600,Diesel,145,62.8,1.6
3921, Octavia,2016,9975,Automatic,38091,Diesel,30,64.2,2.0
3922, Karoq,2019,25990,Automatic,13472,Petrol,150,34.5,1.5
3923, Kodiaq,2017,21750,Automatic,22083,Diesel,145,49.6,2.0
3924, Fabia,2016,8595,Manual,14561,Petrol,20,60.1,1.2
3925, Fabia,2017,8695,Manual,18743,Petrol,145,60.1,1.2
3926, Superb,2019,16695,Manual,11925,Petrol,145,40.9,1.5
3927, Yeti Outdoor,2015,10281,Manual,61120,Diesel,150,55.4,2.0
3928, Fabia,2016,8995,Semi-Auto,31202,Diesel,0,74.3,1.4
3929, Scala,2019,14995,Manual,2657,Petrol,145,49.6,1.0
3930, Scala,2019,18263,Manual,1713,Diesel,145,57.7,1.6
3931, Yeti,2017,14480,Automatic,27700,Other,145,51.4,1.2
3932, Citigo,2013,4995,Manual,44000,Petrol,20,62.8,1.0
3933, Kodiaq,2018,25990,Automatic,15218,Petrol,145,38.2,2.0
3934, Fabia,2017,10995,Semi-Auto,23889,Petrol,150,60.1,1.2
3935, Yeti,2016,10495,Automatic,43074,Petrol,125,51.4,1.2
3936, Fabia,2016,7699,Manual,29200,Petrol,20,58.8,1.0
3937, Fabia,2019,8995,Manual,7927,Petrol,145,50.4,1.0
3938, Octavia,2018,16290,Semi-Auto,41200,Petrol,145,44.1,2.0
3939, Fabia,2019,13295,Manual,3279,Petrol,145,64.2,1.0
3940, Citigo,2017,6570,Manual,24508,Petrol,145,64.2,1.0
3941, Octavia,2017,10795,Manual,21500,Petrol,150,58.9,1.0
3942, Octavia,2018,11998,Manual,12679,Diesel,145,68.9,1.6
3943, Fabia,2020,13795,Manual,1000,Petrol,150,51.4,1.0
3944, Fabia,2015,8000,Manual,27477,Petrol,20,60.1,1.2
3945, Octavia,2019,14998,Manual,13770,Diesel,145,67.3,1.6
3946, Rapid,2016,7790,Semi-Auto,49000,Petrol,30,58.9,1.4
3947, Fabia,2019,12995,Manual,7730,Petrol,150,50.4,1.0
3948, Citigo,2017,7690,Manual,14062,Petrol,20,64.2,1.0
3949, Fabia,2018,10995,Manual,22120,Petrol,145,64.2,1.0
3950, Octavia,2016,7795,Manual,84120,Diesel,20,70.6,2.0
3951, Karoq,2019,24995,Automatic,3260,Diesel,145,42.8,2.0
3952, Karoq,2020,24725,Automatic,6000,Petrol,145,40.9,1.5
3953, Citigo,2015,4788,Manual,57306,Petrol,0,68.9,1.0
3954, Octavia,2014,8871,Semi-Auto,47494,Diesel,30,62.8,2.0
3955, Superb,2017,15450,Manual,20868,Petrol,145,56.5,1.4
3956, Kamiq,2019,19490,Semi-Auto,5690,Petrol,150,43.5,1.5
3957, Scala,2019,15490,Manual,5,Petrol,145,49.6,1.0
3958, Octavia,2019,17395,Manual,6785,Petrol,150,48.7,1.5
3959, Octavia,2019,17995,Automatic,2241,Diesel,145,72.4,1.6
3960, Citigo,2018,7995,Manual,22291,Petrol,145,64.2,1.0
3961, Yeti Outdoor,2017,13995,Semi-Auto,15000,Petrol,125,51.4,1.2
3962, Octavia,2019,19490,Semi-Auto,2965,Petrol,150,46.3,2.0
3963, Yeti,2013,9750,Manual,58304,Diesel,160,49.6,2.0
3964, Superb,2019,17820,Semi-Auto,1179,Petrol,145,36.7,1.5
3965, Octavia,2015,7790,Manual,77086,Diesel,0,74.3,1.6
3966, Octavia,2017,12495,Manual,32798,Petrol,145,54.3,1.4
3967, Fabia,2018,9298,Manual,6259,Petrol,145,57.7,1.0
3968, Yeti,2014,7990,Manual,34263,Petrol,165,46.3,1.2
3969, Yeti Outdoor,2017,14498,Semi-Auto,5377,Petrol,150,51.4,1.2
3970, Fabia,2019,12455,Manual,3602,Petrol,145,50.4,1.0
3971, Rapid,2017,9424,Manual,24451,Diesel,145,74.3,1.6
3972, Superb,2019,22688,Semi-Auto,4244,Diesel,145,47.9,1.6
3973, Octavia,2016,9990,Manual,44315,Petrol,30,55.4,1.4
3974, Superb,2016,13298,Manual,49304,Diesel,20,68.9,2.0
3975, Fabia,2019,10216,Manual,10720,Petrol,150,57.7,1.0
3976, Superb,2017,16000,Semi-Auto,45190,Diesel,30,61.4,2.0
3977, Scala,2019,14985,Semi-Auto,8783,Petrol,150,47.1,1.0
3978, Karoq,2019,18222,Manual,5773,Diesel,145,42.8,2.0
3979, Kodiaq,2019,33950,Automatic,3500,Diesel,145,39.2,2.0
3980, Citigo,2016,5699,Manual,24026,Petrol,20,62.8,1.0
3981, Yeti,2016,10995,Manual,28120,Petrol,125,51.4,1.2
3982, Kodiaq,2019,28985,Automatic,7414,Diesel,145,39.2,2.0
3983, Octavia,2017,16999,Manual,16135,Diesel,145,62.8,2.0
3984, Superb,2016,14920,Manual,25639,Diesel,20,67.3,2.0
3985, Octavia,2016,12499,Semi-Auto,37296,Petrol,30,57.7,1.4
3986, Scala,2019,17485,Semi-Auto,1901,Petrol,145,45.6,1.5
3987, Yeti,2016,12450,Manual,13383,Diesel,30,62.8,2.0
3988, Fabia,2015,7160,Manual,15676,Petrol,20,60.1,1.2
3989, Superb,2017,16415,Semi-Auto,37006,Diesel,150,60.1,2.0
3990, Fabia,2015,6298,Manual,46992,Petrol,20,58.8,1.0
3991, Superb,2019,20790,Automatic,9770,Petrol,145,36.7,1.5
3992, Fabia,2017,8790,Manual,19099,Petrol,145,60.1,1.2
3993, Kodiaq,2019,29999,Automatic,11364,Diesel,145,39.2,2.0
3994, Citigo,2017,6995,Manual,20883,Petrol,145,68.9,1.0
3995, Fabia,2016,9226,Automatic,47527,Petrol,20,60.1,1.2
3996, Yeti,2016,11491,Semi-Auto,15740,Petrol,125,51.4,1.2
3997, Octavia,2017,15690,Manual,20596,Diesel,150,62.8,2.0
3998, Octavia,2016,8850,Manual,40705,Diesel,0,80.7,1.6
3999, Octavia,2016,11490,Semi-Auto,46992,Diesel,30,64.2,2.0
4000, Karoq,2019,24396,Manual,4599,Diesel,145,42.8,2.0
4001, Octavia,2020,27795,Semi-Auto,2000,Petrol,150,37.2,2.0
4002, Kodiaq,2019,23499,Automatic,11548,Diesel,145,49.6,2.0
4003, Octavia,2018,13798,Manual,17937,Diesel,145,67.3,1.6
4004, Octavia,2016,9200,Manual,59121,Diesel,0,74.3,1.6
4005, Karoq,2019,27123,Automatic,4910,Diesel,145,42.8,2.0
4006, Karoq,2018,17772,Automatic,11285,Diesel,145,62.8,1.6
4007, Fabia,2016,8250,Manual,21648,Petrol,20,60.1,1.2
4008, Octavia,2015,10995,Automatic,19487,Petrol,30,56.5,1.4
4009, Superb,2019,24490,Automatic,2000,Petrol,145,36.7,1.5
4010, Superb,2017,12999,Manual,31504,Petrol,150,54.3,1.4
4011, Superb,2019,19991,Automatic,3566,Petrol,145,41.5,1.5
4012, Octavia,2019,12991,Manual,14608,Diesel,145,68.9,1.6
4013, Superb,2016,13790,Semi-Auto,55232,Diesel,30,62.8,2.0
4014, Superb,2018,20495,Manual,9201,Diesel,145,64.2,2.0
4015, Octavia,2019,15495,Manual,6487,Diesel,145,68.9,1.6
4016, Yeti Outdoor,2017,12498,Manual,17166,Diesel,30,62.8,2.0
4017, Octavia,2019,20567,Manual,415,Diesel,145,68.9,1.6
4018, Fabia,2017,8495,Manual,26422,Petrol,145,60.1,1.2
4019, Superb,2019,26296,Semi-Auto,7014,Diesel,145,44.1,2.0
4020, Fabia,2019,12795,Manual,1500,Petrol,145,61.4,1.0
4021, Citigo,2017,8799,Automatic,11478,Petrol,150,64.2,1.0
4022, Octavia,2019,16750,Automatic,3877,Diesel,145,67.3,2.0
4023, Kamiq,2020,20995,Semi-Auto,1000,Petrol,145,43.5,1.5
4024, Fabia,2015,7790,Semi-Auto,56700,Petrol,20,60.1,1.2
4025, Rapid,2016,9795,Manual,15709,Diesel,0,78.5,1.4
4026, Kamiq,2019,23001,Semi-Auto,3479,Petrol,145,43.5,1.5
4027, Yeti,2016,10460,Manual,52968,Petrol,125,51.4,1.2
4028, Superb,2017,15925,Manual,30926,Diesel,145,64.2,2.0
4029, Karoq,2018,19625,Manual,22717,Petrol,145,52.3,1.5
4030, Octavia,2019,18995,Semi-Auto,1080,Petrol,150,45.6,1.5
4031, Octavia,2019,16995,Automatic,6573,Diesel,145,51.4,1.6
4032, Octavia,2019,20364,Automatic,4000,Diesel,145,42.8,2.0
4033, Fabia,2018,9475,Manual,19149,Petrol,150,64.2,1.0
4034, Octavia,2017,18990,Manual,20000,Petrol,150,43.5,2.0
4035, Fabia,2015,6000,Manual,23262,Petrol,20,60.1,1.0
4036, Yeti Outdoor,2015,9995,Manual,30178,Petrol,125,51.4,1.2
4037, Kodiaq,2019,29500,Automatic,4821,Diesel,145,44.8,2.0
4038, Yeti Outdoor,2017,12860,Semi-Auto,23280,Petrol,125,51.4,1.2
4039, Octavia,2016,12999,Manual,38883,Diesel,30,64.2,2.0
4040, Octavia,2016,12900,Manual,19690,Petrol,145,47.9,1.8
4041, Fabia,2019,10700,Manual,9950,Petrol,145,61.4,1.0
4042, Citigo,2016,6995,Manual,25694,Petrol,20,62.8,1.0
4043, Fabia,2016,11998,Semi-Auto,13518,Petrol,20,60.1,1.2
4044, Octavia,2017,17125,Manual,18223,Diesel,145,62.8,2.0
4045, Fabia,2019,12991,Manual,4564,Petrol,145,52.3,1.0
4046, Yeti Outdoor,2016,14000,Semi-Auto,10600,Petrol,125,51.4,1.2
4047, Yeti Outdoor,2017,12500,Manual,19298,Petrol,125,51.4,1.2
4048, Fabia,2019,11590,Manual,5252,Petrol,145,51.4,1.0
4049, Karoq,2018,22490,Automatic,13260,Petrol,150,50.4,1.5
4050, Octavia,2019,12998,Manual,14379,Diesel,145,68.9,1.6
4051, Kodiaq,2017,21350,Semi-Auto,23027,Petrol,145,44.8,1.4
4052, Octavia,2019,21560,Semi-Auto,6473,Diesel,145,44.8,2.0
4053, Octavia,2016,8499,Manual,63642,Diesel,0,74.3,1.6
4054, Octavia,2018,11998,Manual,18573,Diesel,145,68.9,1.6
4055, Octavia,2013,6990,Automatic,82000,Diesel,30,62.8,2.0
4056, Scala,2020,17980,Manual,600,Petrol,150,49.6,1.0
4057, Fabia,2019,13298,Manual,10,Petrol,145,52.3,1.0
4058, Octavia,2019,12990,Manual,13349,Petrol,150,60.1,1.0
4059, Fabia,2016,8990,Manual,14029,Diesel,0,78.6,1.4
4060, Fabia,2019,8690,Manual,12368,Petrol,145,50.4,1.0
4061, Fabia,2015,7491,Manual,38711,Petrol,20,60.1,1.2
4062, Yeti Outdoor,2017,10999,Manual,33700,Petrol,125,51.4,1.2
4063, Kamiq,2019,17995,Semi-Auto,3160,Petrol,145,44.1,1.5
4064, Octavia,2017,10495,Manual,34221,Diesel,0,72.4,1.6
4065, Fabia,2019,9295,Manual,13687,Petrol,145,57.7,1.0
4066, Yeti,2014,9980,Manual,41936,Diesel,205,48.7,2.0
4067, Karoq,2018,16995,Manual,12009,Diesel,145,62.8,1.6
4068, Fabia,2017,11999,Semi-Auto,12915,Petrol,145,61.4,1.0
4069, Citigo,2016,5831,Manual,22425,Petrol,20,62.8,1.0
4070, Fabia,2018,9995,Manual,3109,Petrol,150,57.7,1.0
4071, Octavia,2017,14990,Semi-Auto,18017,Petrol,150,56.5,1.4
4072, Karoq,2019,18490,Manual,1737,Petrol,145,44.1,1.0
4073, Fabia,2018,12710,Semi-Auto,5070,Petrol,145,61.4,1.0
4074, Fabia,2019,12698,Manual,3102,Petrol,145,61.4,1.0
4075, Superb,2019,23999,Semi-Auto,2008,Diesel,145,47.9,1.6
4076, Octavia,2015,9991,Semi-Auto,64199,Diesel,30,62.8,2.0
4077, Roomster,2014,5350,Manual,53850,Petrol,150,49.6,1.2
4078, Kamiq,2020,21000,Manual,11,Petrol,150,46.3,1.5
4079, Fabia,2017,7995,Manual,18500,Petrol,20,60.1,1.2
4080, Citigo,2016,5700,Manual,17830,Petrol,20,62.8,1.0
4081, Fabia,2019,12537,Semi-Auto,12837,Petrol,145,60.1,1.0
4082, Superb,2016,14698,Manual,26406,Diesel,20,68.9,2.0
4083, Octavia,2019,17295,Semi-Auto,2399,Diesel,145,64.2,2.0
4084, Octavia,2019,14000,Manual,7288,Petrol,150,55.4,1.5
4085, Kodiaq,2018,19495,Manual,13675,Diesel,150,52.3,2.0
4086, Superb,2019,15480,Automatic,34300,Diesel,145,62.8,2.0
4087, Fabia,2019,12495,Manual,3600,Petrol,145,61.4,1.0
4088, Superb,2019,23495,Semi-Auto,21932,Diesel,150,47.1,2.0
4089, Kodiaq,2017,21000,Manual,21465,Diesel,145,51.4,2.0
4090, Superb,2019,27996,Automatic,296,Petrol,145,30.1,2.0
4091, Citigo,2013,5200,Manual,29946,Petrol,20,62.8,1.0
4092, Kamiq,2019,18480,Automatic,100,Other,145,45.6,1.0
4093, Fabia,2019,8898,Manual,10621,Petrol,150,57.7,1.0
4094, Yeti Outdoor,2017,13298,Semi-Auto,20399,Petrol,150,51.4,1.2
4095, Octavia,2018,15774,Manual,9886,Petrol,145,55.4,1.5
4096, Citigo,2017,6999,Manual,24113,Petrol,20,64.2,1.0
4097, Yeti,2017,14499,Semi-Auto,11000,Petrol,125,51.4,1.2
4098, Kodiaq,2019,26991,Automatic,3269,Petrol,145,36.7,1.5
4099, Fabia,2017,9750,Manual,31196,Petrol,150,58.9,1.2
4100, Citigo,2017,8000,Automatic,6558,Petrol,145,65.7,1.0
4101, Fabia,2013,4490,Manual,85860,Petrol,125,53.3,1.2
4102, Octavia,2017,12991,Manual,20426,Petrol,145,54.3,1.4
4103, Octavia,2017,16990,Semi-Auto,16647,Petrol,145,42.8,2.0
4104, Octavia,2016,8998,Semi-Auto,73173,Diesel,30,64.2,2.0
4105, Fabia,2019,14495,Manual,5736,Petrol,145,60.1,1.0
4106, Yeti Outdoor,2017,11995,Manual,20684,Petrol,125,51.4,1.2
4107, Octavia,2018,15000,Automatic,20813,Petrol,145,55.4,1.5
4108, Fabia,2019,13995,Manual,500,Petrol,145,51.4,1.0
4109, Fabia,2016,9295,Manual,15000,Petrol,20,60.1,1.2
4110, Superb,2018,16595,Semi-Auto,15021,Petrol,145,53.3,1.4
4111, Scala,2019,15485,Manual,451,Diesel,145,57.7,1.6
4112, Superb,2019,18998,Semi-Auto,16498,Diesel,150,62.8,2.0
4113, Kamiq,2019,21990,Manual,4069,Petrol,150,47.1,1.0
4114, Octavia,2019,14790,Automatic,13623,Petrol,150,57.7,1.0
4115, Citigo,2016,7995,Manual,18650,Petrol,20,64.2,1.0
4116, Superb,2018,16495,Manual,50244,Diesel,150,64.2,2.0
4117, Octavia,2017,15000,Manual,29536,Petrol,145,43.5,2.0
4118, Octavia,2017,11990,Manual,26767,Diesel,20,70.6,2.0
4119, Kamiq,2020,24904,Semi-Auto,2777,Petrol,150,44.1,1.5
4120, Fabia,2017,9850,Manual,23307,Petrol,150,58.9,1.2
4121, Octavia,2019,16495,Automatic,4286,Diesel,145,70.6,1.6
4122, Octavia,2019,13898,Semi-Auto,15687,Petrol,145,61.4,1.0
4123, Citigo,2015,4699,Manual,34517,Petrol,20,62.8,1.0
4124, Octavia,2014,8980,Manual,8702,Petrol,125,53.3,1.4
4125, Fabia,2017,11490,Semi-Auto,31270,Petrol,145,60.1,1.2
4126, Superb,2016,11990,Manual,30300,Petrol,30,57.7,1.4
4127, Yeti Outdoor,2014,10673,Semi-Auto,42400,Diesel,200,44.8,2.0
4128, Rapid,2018,8990,Manual,11713,Petrol,150,61.4,1.0
4129, Karoq,2019,21555,Automatic,4797,Diesel,145,62.8,1.6
4130, Yeti Outdoor,2017,12490,Manual,28201,Petrol,125,51.4,1.2
4131, Fabia,2019,8777,Manual,10422,Petrol,145,50.4,1.0
4132, Karoq,2019,19000,Automatic,4990,Diesel,145,62.8,1.6
4133, Fabia,2017,8495,Manual,32336,Petrol,150,64.2,1.0
4134, Superb,2016,16495,Manual,29086,Diesel,125,60.1,2.0
4135, Karoq,2018,20995,Automatic,10785,Petrol,150,50.4,1.5
4136, Octavia,2019,14595,Semi-Auto,10112,Diesel,145,72.4,1.6
4137, Superb,2016,10799,Manual,93486,Diesel,20,67.3,2.0
4138, Fabia,2016,8950,Manual,14551,Petrol,20,60.1,1.2
4139, Superb,2017,13950,Manual,56769,Diesel,145,60.1,2.0
4140, Kamiq,2019,17220,Manual,2011,Petrol,145,47.1,1.0
4141, Kodiaq,2018,24695,Semi-Auto,21343,Diesel,145,56.5,2.0
4142, Kodiaq,2020,32995,Automatic,3000,Diesel,150,39.2,2.0
4143, Kodiaq,2019,30591,Automatic,9253,Diesel,145,37.2,2.0
4144, Fabia,2017,9490,Semi-Auto,38127,Petrol,145,61.4,1.0
