,model,year,price,transmission,mileage,fuelType,tax,mpg,engineSize
7540, GLC Class,2019,24500,Automatic,21118,Petrol,150,37.2,2.0
7541, C Class,2017,19750,Semi-Auto,27959,Petrol,150,41.5,2.0
7542, E Class,2015,14790,Semi-Auto,25100,Diesel,125,57.7,2.1
7543, C Class,2014,13490,Semi-Auto,68422,Diesel,30,64.2,2.1
7544, C Class,2020,29980,Semi-Auto,9,Petrol,150,46.3,1.5
7545, V Class,2019,44995,Semi-Auto,200,Diesel,145,36.7,2.0
7546, CLS Class,2019,38899,Semi-Auto,6785,Diesel,145,48.7,2.9
7547, A Class,2019,20999,Semi-Auto,6234,Petrol,145,53.3,1.3
7548, CLS Class,2013,12295,Automatic,56030,Diesel,145,55.0,2.1
7549, C Class,2016,17500,Automatic,35444,Diesel,125,60.1,2.1
7550, GLE Class,2016,32998,Semi-Auto,47181,Diesel,300,39.2,3.0
7551, C Class,2019,32998,Semi-Auto,4500,Petrol,145,42.2,2.0
7552, E Class,2015,16499,Semi-Auto,40085,Diesel,160,51.4,2.1
7553, E Class,2019,28299,Semi-Auto,2000,Petrol,145,39.8,2.0
7554, A Class,2020,25879,Semi-Auto,1000,Petrol,145,53.3,1.3
7555, C Class,2020,28990,Automatic,3458,Petrol,145,46.3,1.5
7556, C Class,2017,19995,Semi-Auto,43000,Diesel,125,61.4,2.1
7557, GLS Class,2017,42489,Automatic,21200,Diesel,145,37.2,3.0
7558, C Class,2016,15499,Manual,63478,Diesel,20,68.9,2.1
7559, C Class,2016,17491,Automatic,34794,Diesel,30,64.2,2.1
7560, E Class,2016,17650,Semi-Auto,51492,Diesel,20,72.4,2.0
7561, A Class,2020,25000,Semi-Auto,4000,Petrol,145,53.3,1.3
7562, SL CLASS,2017,20490,Semi-Auto,8728,Diesel,145,70.6,2.1
7563, C Class,2019,42799,Automatic,5001,Petrol,145,29.7,3.0
7564, E Class,2018,23102,Semi-Auto,25319,Diesel,145,61.4,2.0
7565, SLK,2001,3950,Automatic,91000,Petrol,325,30.0,2.3
7566, E Class,2014,14000,Automatic,40262,Diesel,125,57.7,2.1
7567, GLC Class,2019,29995,Automatic,16283,Diesel,145,41.5,2.1
7568, E Class,2017,22881,Semi-Auto,15756,Diesel,165,50.4,3.0
7569, C Class,2019,29990,Automatic,6542,Diesel,145,61.4,2.0
7570, A Class,2019,24099,Semi-Auto,5424,Diesel,145,67.3,1.5
7571, C Class,2019,29980,Semi-Auto,8709,Diesel,145,57.7,2.0
7572, A Class,2013,10650,Manual,49000,Diesel,20,72.4,1.5
7573, A Class,2019,24987,Manual,2841,Petrol,145,47.1,1.3
7574, GLE Class,2016,26295,Semi-Auto,27595,Diesel,260,42.8,3.0
7575, A Class,2019,27995,Semi-Auto,1989,Petrol,150,45.6,2.0
7576, A Class,2018,14500,Manual,25414,Petrol,150,51.4,1.6
7577, A Class,2016,13999,Automatic,43225,Diesel,20,74.3,1.5
7578, E Class,2017,23499,Semi-Auto,40659,Diesel,145,65.7,2.0
7579, SL CLASS,2016,19490,Semi-Auto,14211,Diesel,30,70.6,2.1
7580, A Class,2019,19511,Semi-Auto,10543,Diesel,145,68.9,1.5
7581, A Class,2019,24490,Automatic,2476,Diesel,145,65.7,1.5
7582, A Class,2018,16000,Automatic,22015,Diesel,150,74.3,1.5
7583, C Class,2017,17890,Semi-Auto,26514,Diesel,145,61.4,2.1
7584, A Class,2019,25495,Automatic,9,Petrol,145,53.3,1.3
7585, CLS Class,2019,43499,Semi-Auto,12346,Diesel,145,47.9,2.9
7586, E Class,2013,13000,Automatic,54490,Diesel,160,51.4,2.1
7587, S Class,2019,53699,Semi-Auto,4870,Diesel,145,52.3,3.0
7588, V Class,2019,47990,Automatic,1000,Diesel,150,36.7,2.0
7589, E Class,2019,41519,Semi-Auto,1000,Diesel,145,42.8,3.0
7590, C Class,2016,13950,Manual,48128,Diesel,20,65.7,2.1
7591, B Class,2017,16924,Semi-Auto,10133,Diesel,150,68.9,1.5
7592, GLA Class,2017,22750,Automatic,11837,Diesel,125,56.5,2.1
7593, GLA Class,2016,17450,Semi-Auto,41325,Diesel,125,56.5,2.1
7594, S Class,2019,54999,Automatic,2075,Diesel,145,52.3,2.9
7595, GLC Class,2020,39980,Semi-Auto,2599,Petrol,145,31.7,2.0
7596, C Class,2016,16215,Semi-Auto,43559,Diesel,20,64.2,2.1
7597, C Class,2016,18480,Semi-Auto,14996,Diesel,20,64.2,2.1
7598, C Class,2018,18998,Automatic,15000,Diesel,145,64.2,2.1
7599, GLA Class,2017,20699,Semi-Auto,15169,Diesel,145,56.5,2.1
7600, GLC Class,2019,34945,Semi-Auto,6420,Diesel,145,56.5,2.1
7601, C Class,2019,39400,Semi-Auto,11838,Petrol,145,30.4,3.0
7602, A Class,2017,15993,Automatic,9756,Diesel,145,74.3,1.5
7603, X-CLASS,2017,20995,Automatic,44632,Diesel,265,35.8,2.3
7604, A Class,2020,25990,Semi-Auto,2000,Petrol,145,47.9,1.3
7605, A Class,2018,18995,Semi-Auto,13189,Petrol,145,52.3,1.6
7606, E Class,2017,17990,Semi-Auto,40789,Diesel,145,72.4,2.0
7607, C Class,2015,11591,Manual,94000,Diesel,20,68.9,2.1
7608, SL CLASS,2016,49948,Automatic,6200,Petrol,555,28.0,5.5
7609, GLC Class,2019,37680,Automatic,4895,Diesel,145,40.9,2.0
7610, A Class,2019,19250,Semi-Auto,14965,Diesel,145,68.9,1.5
7611, E Class,2010,7995,Automatic,70150,Diesel,235,44.1,2.1
7612, A Class,2019,23214,Automatic,4001,Diesel,145,65.7,1.5
7613, GLE Class,2017,29698,Semi-Auto,22052,Diesel,200,47.9,2.1
7614, A Class,2017,14500,Semi-Auto,26657,Petrol,125,53.3,1.6
7615, B Class,2018,16299,Manual,2300,Diesel,145,68.9,1.5
7616, GLA Class,2019,22600,Automatic,19193,Petrol,145,37.2,1.6
7617, GLC Class,2017,27950,Automatic,22244,Diesel,145,56.5,2.1
7618, GLC Class,2020,44995,Semi-Auto,6000,Diesel,145,40.4,2.0
7619, S Class,2015,24498,Semi-Auto,28191,Diesel,200,47.9,3.0
7620, GLC Class,2018,31199,Semi-Auto,11673,Diesel,145,56.5,2.1
7621, C Class,2017,21700,Semi-Auto,23114,Diesel,145,60.1,2.1
7622, C Class,2019,28799,Semi-Auto,13321,Diesel,145,64.2,2.0
7623, C Class,2015,17044,Semi-Auto,48123,Diesel,30,64.2,2.1
7624, C Class,2019,28980,Semi-Auto,9477,Diesel,145,56.5,2.0
7625, CL Class,2018,23500,Automatic,22741,Diesel,145,52.3,2.1
7626, A Class,2016,13999,Manual,21396,Diesel,20,72.4,1.5
7627, A Class,2016,14250,Manual,54446,Diesel,20,68.9,1.5
7628, C Class,2017,13900,Manual,20524,Petrol,145,53.3,2.0
7629, C Class,2019,30980,Semi-Auto,4288,Diesel,145,54.3,1.6
7630, C Class,2019,25399,Semi-Auto,10260,Petrol,145,44.1,1.5
7631, E Class,2019,37899,Semi-Auto,5629,Diesel,145,48.7,3.0
7632, A Class,2016,12600,Automatic,41816,Diesel,20,74.3,1.5
7633, C Class,2019,30980,Semi-Auto,16,Diesel,145,61.4,2.0
7634, GLA Class,2015,16490,Automatic,18601,Diesel,30,62.8,2.1
7635, A Class,2016,14980,Manual,38014,Diesel,30,65.7,2.1
7636, C Class,2016,11525,Manual,61633,Petrol,125,53.3,2.0
7637, B Class,2019,21980,Semi-Auto,7332,Petrol,145,45.6,1.3
7638, A Class,2019,18780,Semi-Auto,16757,Diesel,145,65.7,1.5
7639, GLA Class,2019,25499,Semi-Auto,1270,Diesel,145,64.2,2.1
7640, A Class,2018,15990,Automatic,14000,Diesel,145,74.3,1.5
7641, C Class,2019,33995,Automatic,4788,Petrol,145,42.8,2.0
7642, C Class,2015,13000,Automatic,78070,Diesel,20,64.2,2.1
7643, A Class,2017,13391,Manual,38172,Diesel,145,72.4,1.5
7644, E Class,2019,38990,Automatic,500,Diesel,145,48.7,3.0
7645, SL CLASS,2019,60099,Automatic,91,Petrol,145,29.4,3.0
7646, GLC Class,2018,26951,Semi-Auto,28598,Diesel,150,56.5,2.1
7647, C Class,2019,28499,Semi-Auto,1867,Petrol,145,41.5,2.0
7648, GLE Class,2020,59995,Semi-Auto,4000,Diesel,150,32.5,2.9
7649, GLC Class,2017,24900,Automatic,51380,Diesel,125,56.5,2.1
7650, GLA Class,2020,27790,Semi-Auto,2460,Petrol,145,35.8,1.6
7651, C Class,2019,33699,Semi-Auto,246,Petrol,145,44.1,2.0
7652, C Class,2016,16200,Manual,23216,Diesel,20,68.9,1.6
7653, C Class,2017,17100,Automatic,21388,Diesel,30,64.2,2.1
7654, E Class,2013,12490,Semi-Auto,71499,Diesel,125,57.7,2.1
7655, C Class,2019,28359,Semi-Auto,6040,Petrol,145,44.1,2.0
7656, V Class,2019,45394,Automatic,2020,Diesel,145,36.2,2.0
7657, C Class,2014,10995,Automatic,68000,Diesel,30,62.8,1.8
7658, GLC Class,2019,31480,Semi-Auto,9807,Diesel,145,56.5,2.1
7659, C Class,2019,26990,Automatic,4042,Petrol,145,42.2,2.0
7660, C Class,2017,22960,Semi-Auto,21225,Diesel,20,67.3,2.1
7661, C Class,2018,27299,Semi-Auto,3150,Diesel,145,61.4,2.0
7662, GLS Class,2018,42248,Automatic,13609,Diesel,145,37.2,3.0
7663, C Class,2018,19950,Semi-Auto,33082,Diesel,145,64.2,2.1
7664, CLS Class,2015,16498,Semi-Auto,39858,Diesel,125,56.5,2.1
7665, CL Class,2019,26999,Semi-Auto,7634,Diesel,145,51.4,2.2
7666, C Class,2017,17800,Automatic,28042,Petrol,145,50.4,2.0
7667, GLC Class,2016,23282,Semi-Auto,9700,Diesel,125,56.5,2.1
7668, GLA Class,2014,13900,Manual,22118,Diesel,30,62.8,2.1
7669, A Class,2016,15400,Automatic,30596,Diesel,20,68.9,2.1
7670, C Class,2017,18990,Semi-Auto,37730,Diesel,150,64.2,2.1
7671, E Class,2017,20199,Semi-Auto,19075,Diesel,145,72.4,2.0
7672, E Class,2019,36699,Automatic,5745,Hybrid,135,188.3,2.0
7673, E Class,2019,25636,Semi-Auto,14979,Diesel,145,72.4,2.0
7674, A Class,2017,17259,Automatic,13615,Diesel,145,68.9,2.1
7675, C Class,2019,27995,Automatic,6206,Diesel,145,56.5,2.0
7676, A Class,2013,11195,Automatic,69950,Diesel,30,64.2,1.8
7677, C Class,2019,28480,Automatic,3600,Diesel,145,60.1,2.0
7678, E Class,2019,35149,Semi-Auto,13047,Diesel,145,48.7,3.0
7679, GLC Class,2019,36000,Semi-Auto,8000,Diesel,145,40.9,2.0
7680, CLA Class,2017,14800,Automatic,27941,Diesel,145,68.9,2.1
7681, A Class,2020,25879,Semi-Auto,1000,Petrol,145,53.3,1.3
7682, C Class,2016,17672,Automatic,31656,Diesel,30,64.2,2.1
7683, E Class,2019,43649,Semi-Auto,2396,Hybrid,135,176.6,2.0
7684, GLC Class,2020,39499,Semi-Auto,305,Petrol,145,32.1,2.0
7685, B Class,2019,23799,Automatic,3604,Diesel,145,60.1,1.5
7686, C Class,2016,17770,Semi-Auto,27306,Diesel,20,64.2,2.1
7687, E Class,2017,16995,Automatic,37798,Diesel,145,72.4,2.0
7688, C Class,2016,16498,Semi-Auto,27034,Diesel,30,65.7,1.6
7689, C Class,2019,23991,Semi-Auto,9179,Diesel,145,64.2,2.0
7690, C Class,2019,25699,Semi-Auto,14936,Diesel,145,61.4,2.0
7691, C Class,2019,26680,Semi-Auto,16548,Petrol,145,46.3,1.5
7692, A Class,2018,17499,Automatic,22767,Diesel,145,65.7,1.5
7693, GLE Class,2019,46549,Semi-Auto,8207,Diesel,145,36.7,2.0
7694, CLA Class,2017,17000,Automatic,17932,Petrol,150,53.3,1.6
7695, A Class,2018,18870,Semi-Auto,8459,Diesel,145,65.7,1.5
7696, GLC Class,2018,26000,Automatic,17165,Diesel,150,41.5,2.1
7697, C Class,2019,28749,Automatic,5099,Diesel,145,58.9,2.1
7698, C Class,2015,14999,Automatic,52500,Diesel,30,64.2,2.1
7699, SL CLASS,2019,29500,Semi-Auto,2986,Petrol,150,47.1,2.0
7700, B Class,2013,7295,Manual,65455,Diesel,125,61.4,1.8
7701, C Class,2016,14649,Manual,40049,Diesel,20,70.6,1.6
7702, C Class,2017,19000,Semi-Auto,21657,Diesel,145,64.2,2.1
7703, GLA Class,2016,20999,Semi-Auto,40000,Petrol,205,43.5,2.0
7704, C Class,2016,13499,Manual,61140,Diesel,20,65.7,2.1
7705, C Class,2015,18999,Automatic,22499,Diesel,30,64.2,2.1
7706, E Class,2019,25481,Semi-Auto,9436,Diesel,145,72.4,2.0
7707, A Class,2019,21290,Automatic,12046,Diesel,145,67.3,1.5
7708, A Class,2019,32300,Automatic,9509,Petrol,145,35.8,2.0
7709, A Class,2018,14000,Manual,20393,Diesel,150,65.7,2.1
7710, E Class,2013,13995,Automatic,37000,Diesel,30,58.9,2.2
7711, A Class,2018,14300,Automatic,16347,Diesel,150,74.3,1.5
7712, B Class,2017,13500,Manual,29836,Diesel,20,68.9,1.5
7713, C Class,2016,15249,Automatic,30954,Petrol,125,53.3,2.0
7714, S Class,2017,49890,Automatic,8090,Petrol,145,32.1,4.7
7715, GLS Class,2017,39900,Automatic,17000,Diesel,305,37.2,3.0
7716, C Class,2015,15789,Semi-Auto,42164,Diesel,30,64.2,2.1
7717, E Class,2018,25699,Semi-Auto,2183,Diesel,145,61.4,2.0
7718, E Class,2019,36699,Semi-Auto,5065,Diesel,145,48.7,3.0
7719, A Class,2019,19599,Automatic,5201,Diesel,145,65.7,1.5
7720, B Class,2008,3990,Automatic,52691,Petrol,235,39.8,1.7
7721, B Class,2017,17513,Automatic,14128,Diesel,150,68.9,2.1
7722, CLS Class,2017,17495,Semi-Auto,65700,Diesel,125,57.7,2.1
7723, C Class,2015,17998,Semi-Auto,24209,Diesel,30,64.2,2.1
7724, GLC Class,2017,24695,Semi-Auto,33620,Diesel,145,56.5,2.1
7725, C Class,2019,27699,Semi-Auto,5426,Petrol,145,45.6,1.5
7726, X-CLASS,2018,27950,Automatic,7968,Diesel,265,35.8,2.3
7727, CLS Class,2017,19000,Automatic,39040,Diesel,145,57.7,2.1
7728, E Class,2017,20997,Automatic,20730,Diesel,145,65.7,2.0
7729, B Class,2019,21549,Semi-Auto,14387,Petrol,145,45.6,1.3
7730, A Class,2019,21999,Semi-Auto,4004,Diesel,145,65.7,1.5
7731, A Class,2017,13000,Manual,85900,Diesel,145,62.8,2.1
7732, A Class,2019,22799,Semi-Auto,13727,Petrol,145,53.3,1.3
7733, GLS Class,2018,64999,Semi-Auto,41102,Petrol,145,23.0,5.5
7734, A Class,2019,18748,Automatic,12032,Diesel,145,68.9,1.5
7735, C Class,2014,13491,Manual,56000,Diesel,20,68.9,2.1
7736, CL Class,2015,13490,Automatic,57000,Diesel,20,67.3,2.1
7737, X-CLASS,2019,31750,Automatic,7000,Diesel,260,35.8,2.3
7738, B Class,2017,14286,Automatic,16280,Diesel,145,68.9,2.1
7739, B Class,2019,26899,Semi-Auto,807,Diesel,145,55.4,2.0
7740, GLA Class,2015,14500,Automatic,54500,Diesel,30,62.8,2.1
7741, C Class,2019,69399,Semi-Auto,1615,Petrol,145,28.0,4.0
7742, GLC Class,2016,20998,Semi-Auto,37045,Diesel,125,56.5,2.1
7743, E Class,2017,22789,Semi-Auto,7700,Diesel,145,65.7,2.0
7744, GLA Class,2014,16249,Semi-Auto,18086,Diesel,30,62.8,2.1
7745, C Class,2019,23879,Manual,1000,Petrol,145,47.1,1.6
7746, E Class,2016,17940,Semi-Auto,35012,Diesel,30,65.7,2.0
7747, C Class,2016,20700,Semi-Auto,27890,Diesel,20,67.3,2.1
7748, SL CLASS,2016,18990,Semi-Auto,24609,Diesel,30,70.6,2.1
7749, C Class,2018,18998,Semi-Auto,15075,Petrol,145,50.4,2.0
7750, A Class,2018,18600,Automatic,14826,Petrol,145,28.5,1.3
7751, GLE Class,2017,28900,Automatic,25475,Diesel,145,47.9,2.1
7752, E Class,2017,19498,Automatic,40470,Diesel,20,72.4,2.0
7753, A Class,2017,13700,Manual,21643,Diesel,150,72.4,1.5
7754, SL CLASS,2016,18698,Semi-Auto,35595,Diesel,30,70.6,2.1
7755, E Class,2015,16295,Automatic,34000,Diesel,145,54.3,3.0
7756, B Class,2014,10999,Automatic,29236,Diesel,30,64.2,1.5
7757, C Class,2020,37995,Semi-Auto,5000,Petrol,145,46.3,1.5
7758, C Class,2017,17791,Semi-Auto,20392,Diesel,150,64.2,2.1
7759, SL CLASS,2019,55199,Semi-Auto,377,Petrol,145,31.4,4.7
7760, C Class,2019,27799,Automatic,3070,Diesel,145,60.1,1.6
7761, A Class,2018,17699,Automatic,9488,Petrol,145,49.6,1.6
7762, E Class,2013,5995,Manual,127600,Diesel,125,51.4,2.1
7763, C Class,2019,27950,Automatic,1498,Petrol,145,44.1,1.5
7764, E Class,2016,17998,Semi-Auto,57036,Diesel,30,65.7,2.0
7765, E Class,2016,19700,Semi-Auto,24874,Diesel,30,65.7,2.0
7766, A Class,2016,17770,Automatic,19219,Diesel,20,67.3,2.1
7767, A Class,2013,10599,Automatic,51140,Petrol,145,50.4,1.6
7768, B Class,2019,27295,Automatic,4001,Diesel,145,55.4,2.0
7769, C Class,2019,26799,Semi-Auto,2498,Petrol,145,45.6,1.5
7770, B Class,2019,22499,Semi-Auto,13021,Petrol,145,45.6,1.3
7771, E Class,2019,35899,Semi-Auto,5393,Diesel,145,42.8,2.0
7772, C Class,2019,30132,Semi-Auto,7165,Diesel,145,57.7,2.0
7773, GLA Class,2019,22999,Semi-Auto,17471,Diesel,145,67.3,2.1
7774, GLC Class,2019,43591,Automatic,5326,Diesel,145,40.9,2.0
7775, C Class,2019,41500,Semi-Auto,2317,Petrol,145,29.4,3.0
7776, GLA Class,2016,17480,Semi-Auto,21011,Diesel,125,56.6,2.1
7777, GLA Class,2016,16000,Manual,50834,Diesel,20,64.2,2.1
7778, C Class,2017,16210,Semi-Auto,32632,Diesel,145,64.2,2.1
7779, A Class,2020,49980,Semi-Auto,16,Petrol,145,32.8,2.0
7780, E Class,2018,30680,Semi-Auto,6108,Diesel,145,57.7,2.0
7781, GLC Class,2016,23998,Semi-Auto,42809,Diesel,125,56.5,2.1
7782, GLC Class,2020,43995,Semi-Auto,859,Petrol,145,32.1,2.0
7783, A Class,2019,25899,Semi-Auto,2099,Diesel,145,56.5,2.0
7784, E Class,2019,25495,Semi-Auto,7499,Diesel,145,67.3,2.0
7785, C Class,2019,19999,Semi-Auto,12668,Petrol,145,46.3,1.5
7786, C Class,2018,19490,Semi-Auto,11810,Diesel,145,61.4,2.1
7787, C Class,2017,33612,Automatic,20134,Petrol,145,34.0,3.0
7788, C Class,2019,28599,Semi-Auto,970,Diesel,145,60.1,1.6
7789, C Class,2013,8990,Automatic,89000,Diesel,145,54.3,2.1
7790, A Class,2019,22056,Semi-Auto,4711,Petrol,145,47.9,1.3
7791, E Class,2017,27250,Semi-Auto,26000,Diesel,145,70.6,2.0
7792, GLA Class,2019,24449,Semi-Auto,10420,Petrol,145,50.4,1.6
7793, GLS Class,2016,37094,Automatic,23083,Diesel,305,37.2,3.0
7794, CLS Class,2019,36890,Automatic,2500,Diesel,145,45.6,2.0
7795, GLA Class,2016,17000,Manual,4942,Diesel,20,64.2,2.1
7796, GLA Class,2019,25495,Semi-Auto,6801,Petrol,150,48.7,1.6
7797, C Class,2019,29124,Semi-Auto,2625,Petrol,145,47.1,1.5
7798, CL Class,2019,27299,Semi-Auto,3225,Petrol,145,38.2,2.0
7799, C Class,2016,33500,Automatic,25000,Petrol,300,34.0,3.0
7800, C Class,2016,31945,Automatic,34765,Petrol,260,35.3,3.0
7801, A Class,2018,18890,Semi-Auto,13900,Diesel,150,68.9,2.1
7802, C Class,2017,31399,Semi-Auto,19224,Petrol,145,36.2,3.0
7803, C Class,2017,22792,Semi-Auto,11163,Petrol,145,48.7,2.0
7804, E Class,2017,20240,Semi-Auto,17793,Diesel,20,72.4,2.0
7805, C Class,2016,15870,Automatic,40998,Diesel,30,62.8,2.1
7806, C Class,2016,17590,Automatic,32719,Diesel,30,64.2,1.6
7807, B Class,2019,24790,Semi-Auto,7463,Diesel,145,55.4,2.0
7808, GLC Class,2017,28980,Semi-Auto,31018,Diesel,145,56.5,2.1
7809, A Class,2016,14899,Manual,17204,Diesel,20,68.9,1.5
7810, A Class,2020,25209,Semi-Auto,1000,Diesel,145,62.8,1.5
7811, GLA Class,2018,22162,Automatic,13249,Diesel,145,56.5,2.1
7812, GLE Class,2019,56000,Semi-Auto,4957,Diesel,145,32.5,3.0
7813, B Class,2016,12900,Automatic,25792,Diesel,20,68.9,2.1
7814, A Class,2019,21656,Automatic,2980,Diesel,145,65.7,1.5
7815, M Class,2014,20499,Automatic,37986,Diesel,300,39.2,3.0
7816, A Class,2016,12200,Manual,33692,Diesel,20,72.4,1.5
7817, E Class,2017,23995,Semi-Auto,16820,Diesel,145,51.4,3.0
7818, S Class,2020,64980,Semi-Auto,3999,Diesel,145,40.4,3.0
7819, GLA Class,2017,16070,Manual,21609,Diesel,145,67.3,2.1
7820, SL CLASS,2017,17124,Manual,39076,Petrol,160,43.5,2.0
7821, CL Class,2019,26499,Semi-Auto,9348,Diesel,145,51.4,2.2
7822, A Class,2019,23990,Automatic,2875,Petrol,145,53.3,1.3
7823, C Class,2017,21190,Semi-Auto,14044,Diesel,150,61.4,2.1
7824, M Class,2014,32995,Semi-Auto,33271,Petrol,580,23.9,5.5
7825, C Class,2017,17400,Automatic,52897,Other,0,134.5,2.0
7826, C Class,2017,24480,Automatic,19402,Petrol,145,44.1,2.0
7827, E Class,2017,21990,Automatic,17729,Diesel,145,61.4,2.0
7828, A Class,2017,16591,Automatic,24321,Diesel,145,74.3,1.5
7829, C Class,2018,19250,Automatic,20275,Diesel,150,60.1,2.1
7830, A Class,2017,15480,Automatic,42609,Diesel,20,74.3,1.5
7831, GLA Class,2019,22990,Automatic,1647,Petrol,145,44.8,1.6
7832, GLA Class,2016,18750,Semi-Auto,30142,Diesel,125,56.5,2.1
7833, A Class,2014,16860,Automatic,20011,Petrol,145,45.6,2.0
7834, A Class,2017,16019,Manual,15147,Petrol,150,49.6,1.6
7835, GLC Class,2019,41620,Automatic,9125,Diesel,145,40.4,2.0
7836, GLA Class,2018,23512,Semi-Auto,12796,Diesel,145,56.5,2.1
7837, GLC Class,2016,24741,Semi-Auto,42300,Diesel,125,56.5,2.1
7838, A Class,2018,17495,Manual,31953,Petrol,145,51.4,1.6
7839, C Class,2019,33842,Semi-Auto,3950,Petrol,145,42.2,2.0
7840, A Class,2016,16699,Manual,23052,Diesel,20,68.9,1.5
7841, E Class,2019,37399,Semi-Auto,3682,Diesel,145,57.7,2.0
7842, GLA Class,2019,24999,Semi-Auto,1523,Diesel,145,64.2,2.1
7843, E Class,2019,31299,Semi-Auto,15055,Diesel,145,58.9,2.0
7844, C Class,2017,20995,Semi-Auto,14800,Diesel,125,58.9,2.1
7845, E Class,2019,23690,Semi-Auto,14077,Diesel,145,72.4,2.0
7846, A Class,2019,21099,Semi-Auto,3670,Diesel,145,65.7,1.5
7847, CLA Class,2016,15800,Manual,37756,Diesel,20,67.3,2.1
7848, GLA Class,2017,30998,Semi-Auto,13409,Petrol,235,38.2,2.0
7849, A Class,2019,24995,Automatic,7750,Diesel,145,56.5,2.0
7850, GLC Class,2019,35490,Semi-Auto,6840,Diesel,145,40.9,2.0
7851, A Class,2019,30581,Automatic,3209,Petrol,145,47.9,1.3
7852, C Class,2020,35900,Automatic,3000,Diesel,145,61.4,2.0
7853, C Class,2019,23990,Automatic,1647,Petrol,145,45.6,1.5
7854, E Class,2017,18000,Automatic,32347,Diesel,20,72.4,2.0
7855, A Class,2019,19493,Automatic,2869,Petrol,145,28.5,1.3
7856, GLA Class,2016,19498,Semi-Auto,27846,Diesel,125,56.5,2.1
7857, A Class,2017,14500,Manual,53901,Diesel,20,68.9,1.5
7858, A Class,2020,25799,Automatic,2500,Diesel,145,56.5,2.0
7859, C Class,2016,16452,Semi-Auto,92844,Diesel,30,61.4,2.1
7860, A Class,2017,17899,Manual,19300,Diesel,145,68.9,1.5
7861, E Class,2019,24399,Semi-Auto,14061,Diesel,145,72.4,2.0
7862, GLC Class,2020,41500,Semi-Auto,2000,Diesel,145,40.9,2.0
7863, C Class,2017,24900,Automatic,21000,Diesel,30,65.7,2.1
7864, E Class,2017,20000,Automatic,21067,Diesel,30,65.7,2.0
7865, C Class,2019,28395,Semi-Auto,3610,Petrol,145,44.1,2.0
7866, GLC Class,2017,23895,Automatic,47581,Diesel,125,56.5,2.1
7867, GLA Class,2015,15800,Automatic,34250,Diesel,125,55.4,2.1
7868, E Class,2013,15000,Semi-Auto,37054,Diesel,165,49.6,3.0
7869, C Class,2015,17299,Automatic,25758,Hybrid,0,78.5,2.1
7870, CL Class,2013,11460,Manual,64000,Petrol,125,50.4,1.6
7871, E Class,2018,27000,Automatic,14228,Petrol,150,40.4,2.0
7872, C Class,2018,19599,Semi-Auto,13053,Diesel,145,61.4,2.0
7873, C Class,2019,20449,Semi-Auto,13810,Diesel,145,61.4,2.0
7874, C Class,2017,25000,Automatic,9507,Petrol,145,47.1,2.0
7875, GLE Class,2018,39998,Semi-Auto,15711,Diesel,145,39.2,3.0
7876, C Class,2012,7490,Automatic,96000,Diesel,145,55.4,2.1
7877, C Class,2018,26595,Automatic,9055,Diesel,145,57.7,2.0
7878, C Class,2013,21999,Automatic,41866,Petrol,570,23.5,6.2
7879, C Class,2017,14999,Manual,47106,Diesel,20,70.6,1.6
7880, A Class,2020,25991,Semi-Auto,5797,Diesel,145,62.8,1.5
7881, SL CLASS,2018,23012,Semi-Auto,7724,Diesel,150,70.6,2.1
7882, A Class,2019,27990,Semi-Auto,3500,Diesel,145,56.5,2.0
7883, GLS Class,2019,57526,Automatic,8353,Diesel,145,34.0,3.0
7884, GLC Class,2019,33729,Automatic,11301,Diesel,145,56.5,2.1
7885, A Class,2014,20000,Semi-Auto,58677,Petrol,200,40.9,2.0
7886, C Class,2017,16491,Semi-Auto,32434,Diesel,150,64.2,2.1
7887, E Class,2018,23399,Automatic,10000,Diesel,145,61.4,2.0
7888, A Class,2019,26420,Automatic,4001,Diesel,145,56.5,2.0
7889, C Class,2017,19280,Semi-Auto,43855,Diesel,145,61.4,2.1
7890, A Class,2017,14799,Manual,21147,Petrol,145,51.4,1.6
7891, A Class,2017,16000,Manual,27938,Diesel,20,68.9,1.5
7892, A Class,2011,4995,Automatic,70000,Petrol,240,42.8,1.7
7893, C Class,2019,28990,Automatic,2501,Diesel,145,64.2,2.0
7894, A Class,2019,19990,Manual,11500,Petrol,145,28.5,1.3
7895, SLK,2010,7495,Manual,59147,Petrol,300,36.2,1.8
7896, GLA Class,2017,16500,Manual,44708,Diesel,150,67.3,2.1
7897, E Class,2005,3485,Automatic,79191,Petrol,325,32.5,1.8
7898, C Class,2019,24799,Automatic,508,Petrol,145,44.1,1.5
7899, C Class,2018,22199,Semi-Auto,19302,Diesel,145,61.4,2.1
7900, A Class,2019,24795,Semi-Auto,12166,Petrol,150,53.3,1.3
7901, C Class,2015,12999,Manual,47709,Diesel,20,65.7,2.1
7902, CLK,2003,3495,Automatic,185000,Petrol,330,17.8,4.3
7903, A Class,2018,19879,Automatic,12215,Petrol,145,28.5,1.3
7904, GLE Class,2017,27645,Automatic,17022,Diesel,200,47.9,2.1
7905, A Class,2020,22490,Automatic,3521,Diesel,145,56.5,2.0
7906, E Class,2014,9990,Automatic,60500,Diesel,30,58.9,2.1
7907, CLS Class,2019,45386,Automatic,2987,Diesel,145,47.9,2.9
